Name	ID	Label	Len	S	SW	p	q	d	sp	sq	sd	Pmax	a	b	c	d	
wt	_seg_1_:28	_none_	136	0	+0.000	0	0	0	0	1	1	+270.108	+0.010	-0.001	+0.960	+4.249	
wt	29	ascus;normal;	180	3	+0.002	2	1	0	0	1	1	+400.160	+4.022	+0.014	+0.431	+30.767	
wt	_seg_0_:29	ascus;normal;	60	0	+0.002	2	0	0	0	1	0	+400.160	+0.067	-0.001	+2.297	-19.470	
wt	_seg_1_:29	ascus;normal;	60	0	+0.002	3	0	0	0	1	0	+514.492	-5.092	+0.073	+0.595	+4.586	
wt	_seg_2_:29	ascus;normal;	44	0	+0.002	2	2	0	0	1	1	+385.869	+0.582	+0.007	+11.868	-3.349	
wt	30	normal;ascus;	181	1	+0.000	0	0	0	0	1	1	+161.259	-0.023	-0.001	+1.426	+136.570	
wt	_seg_0_:30	normal;ascus;	176	0	+0.000	0	0	0	0	1	1	+161.259	-0.031	-0.001	+2.416	+125.467	
wt	3	_none_	181	3	+0.043	0	0	0	0	1	1	+600.240	+0.003	-0.001	+0.937	-145.503	
wt	_seg_0_:3	_none_	88	0	+0.043	0	0	0	0	1	1	+491.106	-0.013	-0.001	+1.990	+126.136	
wt	_seg_1_:3	_none_	36	0	+0.043	0	0	0	0	1	1	+144.058	-8.346	+0.005	+0.575	+2.344	
wt	_seg_2_:3	_none_	44	0	+0.043	0	0	0	0	1	1	+270.108	-0.032	-0.001	+0.922	+8.105	
wt	4	_none_	181	3	+0.001	2	1	0	0	1	2	+152.174	+0.004	-0.001	+0.459	+193.697	
wt	_seg_0_:4	_none_	36	0	+0.001	1	0	0	0	1	2	+120.048	+0.963	+0.012	+9.850	-1.303	
wt	_seg_1_:4	_none_	96	0	+0.001	1	0	0	0	1	1	+151.640	-0.522	-0.001	+0.406	+2.256	
wt	_seg_2_:4	_none_	36	0	+0.001	0	0	0	0	1	1	+154.347	-0.126	-0.001	+0.866	+1.174	
wt	11	_none_	181	1	+0.072	1	3	0	0	1	2	+186.281	-0.008	-0.001	+0.836	+84.196	
wt	_seg_0_:11	_none_	176	0	+0.072	1	2	0	0	1	2	+186.281	-0.007	-0.001	+0.819	+82.235	
wt	12	_none_	181	3	+0.002	1	3	0	0	1	2	+161.259	-0.007	-0.001	+0.747	+56.761	
wt	_seg_0_:12	_none_	36	0	+0.002	0	1	0	0	1	1	+120.048	-0.049	-0.001	+0.870	+2.627	
wt	_seg_1_:12	_none_	84	0	+0.002	0	1	0	0	1	1	+337.635	-0.011	-0.001	+0.860	+15.747	
wt	_seg_2_:12	_none_	48	0	+0.002	0	1	0	0	1	1	+160.064	+0.043	-0.001	+0.887	+1.491	
wt	13	_none_	181	2	+0.236	1	2	0	0	1	2	+142.162	+0.012	-0.001	+0.878	-2.344	
wt	_seg_0_:13	_none_	40	0	+0.236	1	0	0	0	1	1	+120.048	+0.726	-0.001	+0.501	+8.482	
wt	_seg_1_:13	_none_	132	0	+0.236	1	1	0	0	1	1	+142.162	-0.013	-0.001	+1.729	+120.832	
wt	15	_none_	181	1	+0.043	2	3	0	0	1	2	+196.442	-0.009	-0.001	+0.840	+6.781	
wt	_seg_0_:15	_none_	176	0	+0.043	2	2	0	0	1	2	+196.442	-0.004	-0.001	+0.878	+12.231	
wt	16	normal;	181	3	+0.032	2	0	0	0	1	1	+186.281	+0.021	-0.000	+6.014	-105.450	
wt	_seg_0_:16	normal;	60	0	+0.032	2	0	0	0	1	1	+189.550	+0.139	+0.001	+10.196	-16.647	
wt	_seg_1_:16	normal;	36	0	+0.032	0	0	0	0	1	1	+196.442	+4.778	-0.001	+0.611	+7.010	
wt	_seg_2_:16	normal;	72	0	+0.032	2	2	0	0	1	0	+144.058	-0.007	-0.001	+1.184	+23.587	
wt	20	_none_	181	1	+0.332	1	1	0	0	1	2	+192.934	+0.009	-0.001	+2.464	-135.217	
wt	_seg_0_:20	_none_	176	0	+0.332	1	2	0	0	1	2	+192.934	+0.010	-0.001	+1.960	-96.728	
wt	22	_none_	181	1	+0.019	2	1	0	0	1	2	+251.263	-0.011	-0.001	+2.265	+181.912	
wt	_seg_0_:22	_none_	176	0	+0.019	2	1	0	0	1	2	+251.263	-0.008	-0.001	+1.649	+188.919	
wt	23	normal;	181	3	+0.356	2	1	0	0	1	2	+189.550	+0.010	-0.001	+2.127	-131.686	
wt	_seg_0_:23	normal;	40	0	+0.356	0	3	0	0	1	1	+218.269	+12.615	+0.047	+0.631	+4.728	
wt	_seg_1_:23	normal;	76	0	+0.356	2	2	0	0	1	1	+236.937	-0.279	-0.001	+0.363	+0.152	
wt	_seg_2_:23	normal;	52	0	+0.356	0	0	0	0	1	1	+249.331	-0.034	-0.001	+0.950	+7.849	
wt	24	_none_	178	3	+0.131	3	2	0	0	1	2	+251.263	+0.007	-0.002	+10.031	-408.280	
wt	_seg_0_:24	_none_	44	0	+0.131	1	2	0	0	1	1	+225.090	-7.536	+0.015	+0.698	+2.751	
wt	_seg_1_:24	_none_	80	0	+0.131	0	2	0	0	1	1	+192.077	+0.012	-0.001	+0.921	+11.958	
wt	_seg_2_:24	_none_	40	0	+0.131	0	1	0	0	1	1	+126.366	-9.749	+0.172	+1.000	+7.928	
wt	25	_none_	181	3	+0.009	0	2	0	0	1	2	+168.818	-0.004	-0.001	+0.714	+81.545	
wt	_seg_0_:25	_none_	52	0	+0.009	1	0	0	0	1	1	+162.065	+0.035	-0.001	+0.878	+6.233	
wt	_seg_1_:25	_none_	56	0	+0.009	0	0	0	0	1	1	+600.240	-8.324	-0.007	+0.616	+1.348	
wt	_seg_2_:25	_none_	60	0	+0.009	0	2	0	0	1	1	+128.623	-0.098	-0.001	+1.351	+21.199	
wt	26	_none_	170	2	+0.000	2	3	0	0	1	2	+161.259	-0.020	-0.000	+6.649	+172.684	
wt	_seg_0_:26	_none_	124	0	+0.000	0	3	0	0	1	2	+121.016	+0.759	-0.001	+0.392	+28.815	
wt	_seg_1_:26	_none_	36	0	+0.000	0	1	0	0	1	0	+360.144	-0.345	-0.001	+1.316	+7.108	
wt	29	_none_	181	2	+0.206	0	3	0	0	1	2	+189.550	-0.014	-0.001	+6.030	+210.921	
wt	_seg_0_:29	_none_	136	0	+0.206	1	2	0	0	1	2	+192.934	+0.018	-0.001	+2.569	-71.587	
wt	_seg_1_:29	_none_	36	0	+0.206	0	0	0	0	1	1	+180.072	-0.034	-0.001	+1.137	+7.411	
wt	32	_none_	181	2	+0.097	3	1	0	0	1	2	+251.263	-0.019	-0.001	+5.410	+161.387	
wt	_seg_0_:32	_none_	136	0	+0.097	2	0	0	0	1	1	+202.581	+0.013	-0.001	+0.976	+8.005	
wt	_seg_1_:32	_none_	36	0	+0.097	0	1	0	0	1	0	+270.108	-0.775	-0.001	+0.454	+1.112	
wt	34	_none_	181	3	+0.005	1	2	0	0	1	2	+124.188	-0.022	-0.000	+6.799	+164.209	
wt	_seg_0_:34	_none_	36	0	+0.005	0	0	0	0	1	1	+360.144	+0.728	-0.001	+0.657	+8.893	
wt	_seg_1_:34	_none_	88	0	+0.005	0	1	0	0	1	1	+120.048	+0.008	-0.001	+0.939	+6.242	
wt	_seg_2_:34	_none_	44	0	+0.005	0	1	0	0	1	1	+122.776	-0.169	+0.000	+9.344	+23.753	
wt	37	_none_	181	1	+0.126	2	2	0	0	1	2	+174.263	+0.012	-0.001	+1.508	-67.057	
wt	_seg_0_:37	_none_	176	0	+0.126	2	3	0	0	1	2	+174.263	+0.015	-0.001	+1.444	-49.485	
wt	38	normal;	181	2	+0.000	2	1	0	0	1	1	+166.220	+0.212	-0.001	+0.365	+41.658	
wt	_seg_0_:38	normal;	128	0	+0.000	2	2	0	0	1	1	+207.651	-0.025	-0.001	+0.801	+31.527	
wt	_seg_1_:38	normal;	44	0	+0.000	3	0	0	0	1	1	+270.108	-0.005	-0.001	+0.935	+5.042	
wt	40	normal;	181	3	+0.001	2	3	0	0	1	2	+163.702	-0.032	-0.001	+0.573	+9.761	
wt	_seg_0_:40	normal;	84	0	+0.001	0	4	0	0	1	2	+154.347	+0.480	-0.001	+0.489	+18.545	
wt	_seg_1_:40	normal;	44	0	+0.001	0	1	0	0	1	1	+135.054	-0.074	-0.001	+2.363	+28.288	
wt	_seg_2_:40	normal;	40	0	+0.001	0	0	0	0	1	1	+480.192	+2.082	-0.001	+0.349	+7.910	
wt	42	_none_	181	3	+0.006	1	3	0	0	1	2	+171.497	-0.001	-0.001	+0.627	-84.678	
wt	_seg_0_:42	_none_	36	0	+0.006	0	0	0	0	1	1	+135.054	+0.433	+0.000	+9.093	-4.352	
wt	_seg_1_:42	_none_	64	0	+0.006	0	1	0	0	1	1	+182.930	+1.268	-0.002	+0.448	+13.874	
wt	_seg_2_:42	_none_	68	0	+0.006	4	0	0	0	1	1	+172.869	+0.017	-0.001	+0.780	+1.559	
wt	47	normal;	171	2	+0.626	0	1	0	0	1	1	+122.776	-0.023	-0.001	+5.802	+136.027	
wt	_seg_0_:47	normal;	124	0	+0.626	0	1	0	0	1	1	+129.362	-1.940	-0.002	+0.519	+1.979	
wt	_seg_1_:47	normal;	36	0	+0.626	0	1	0	0	1	1	+120.048	+5.983	-0.001	+0.679	+7.250	
wt	3	normal;	181	2	+0.000	0	3	0	0	1	2	+225.090	+0.027	-0.001	+2.756	-79.151	
wt	_seg_0_:3	normal;	36	0	+0.000	0	2	0	0	1	2	+180.072	+0.071	-0.001	+4.055	-22.290	
wt	_seg_1_:3	normal;	136	0	+0.000	0	2	0	0	1	1	+168.818	-0.002	-0.001	+3.183	+1180.437	
wt	4	normal;	181	2	+0.000	2	3	0	0	1	2	+10804.322	+0.715	+0.100	+24.758	-3.654	
wt	_seg_0_:4	normal;	48	0	+0.000	0	2	0	0	1	2	+2881.152	+0.176	+0.001	+9.056	-12.076	
wt	_seg_1_:4	normal;	124	0	+0.000	1	1	0	0	1	1	+208.417	-0.006	-0.001	+0.728	+65.616	
wt	8	normal;	181	2	+0.000	1	3	0	0	1	2	+10804.322	+0.021	-0.000	+3.688	-110.269	
wt	_seg_0_:8	normal;	52	0	+0.000	2	2	0	0	1	2	+231.521	-0.041	-0.001	+0.594	-7.506	
wt	_seg_1_:8	normal;	120	0	+0.000	1	2	0	0	1	1	+141.233	-0.019	-0.001	+0.947	+44.374	
wt	13	normal;	179	3	+0.000	3	0	0	0	1	0	+121.397	+0.493	+0.106	+17.038	-4.825	
wt	_seg_0_:13	normal;	36	0	+0.000	3	0	0	0	1	2	+120.048	+0.238	-0.000	+9.590	-8.980	
wt	_seg_1_:13	normal;	76	0	+0.000	0	1	0	0	1	1	+173.146	+0.000	-0.001	+0.699	+42.798	
wt	_seg_2_:13	normal;	52	0	+0.000	0	0	0	0	1	1	+120.048	+0.297	-0.001	+0.882	+6.715	
wt	15	normal;	181	2	+0.000	1	2	0	0	1	2	+10804.322	+0.046	+0.014	+3.273	-38.399	
wt	_seg_0_:15	normal;	36	0	+0.000	0	2	0	0	1	2	+166.220	+0.343	+0.001	+10.799	-5.852	
wt	_seg_1_:15	normal;	136	0	+0.000	1	2	0	0	1	1	+150.060	+0.001	-0.001	+0.998	-266.599	
wt	17	normal;normal;ascus;	178	2	+0.000	0	2	0	0	1	2	+10804.322	+0.841	+0.133	+20.069	-2.723	
wt	_seg_0_:17	normal;normal;ascus;	36	0	+0.000	0	2	0	0	1	2	+120.048	+1.285	-0.001	+0.536	+6.547	
wt	_seg_1_:17	normal;normal;ascus;	132	0	+0.000	0	1	0	0	1	1	+192.934	-0.013	-0.001	+2.012	+150.961	
wt	19	normal;	181	3	+0.000	1	2	0	0	1	2	+10804.322	+0.029	+0.001	+2.740	-55.815	
wt	_seg_0_:19	normal;	36	0	+0.000	4	0	0	0	1	2	+120.048	-0.067	-0.001	+0.790	+9.540	
wt	_seg_1_:19	normal;	68	0	+0.000	0	1	0	0	1	1	+196.442	+0.016	-0.001	+1.216	-69.231	
wt	_seg_2_:19	normal;	64	0	+0.000	0	1	0	0	1	1	+123.921	-0.012	-0.001	+0.878	+35.241	
wt	24	normal;	181	3	+0.000	0	2	0	0	1	2	+10804.322	+0.792	+0.114	+17.543	-2.764	
wt	_seg_0_:24	normal;	72	0	+0.000	0	2	0	0	1	2	+135.054	+0.060	-0.001	+5.753	-33.445	
wt	_seg_1_:24	normal;	60	0	+0.000	1	0	0	0	1	1	+144.058	+0.003	-0.001	+0.725	+2.080	
wt	_seg_2_:24	normal;	36	0	+0.000	0	1	0	0	1	1	+135.054	-0.520	-0.001	+0.992	+4.185	
wt	9	_none_	181	1	+0.000	3	1	0	0	1	2	+245.553	+0.046	+0.002	+1.045	-4.350	
wt	_seg_0_:9	_none_	176	0	+0.000	1	3	0	0	1	2	+245.553	+0.042	-0.001	+0.895	-2.786	
wt	15	normal;	181	2	+0.000	1	5	0	0	1	2	+10804.322	+0.039	-0.001	+0.768	-0.221	
wt	_seg_0_:15	normal;	80	0	+0.000	1	0	0	0	1	0	+141.233	-0.022	-0.001	+5.129	+118.134	
wt	_seg_1_:15	normal;	92	0	+0.000	1	1	0	0	1	1	+125.267	+0.350	-0.001	+0.481	+19.932	
wt	18	normal;	179	3	+0.000	1	2	0	0	1	2	+10804.322	+0.887	+0.116	+20.578	-2.521	
wt	_seg_0_:18	normal;	44	0	+0.000	0	2	0	0	1	2	+2701.080	+0.182	+0.002	+11.959	-13.105	
wt	_seg_1_:18	normal;	72	0	+0.000	0	2	0	0	1	1	+205.797	+0.020	-0.001	+1.001	-21.620	
wt	_seg_2_:18	normal;	48	0	+0.000	0	1	0	0	1	1	+137.198	+0.167	+0.000	+9.684	-12.800	
wt	21	normal;	177	2	+0.000	1	2	0	0	1	2	+10804.322	+0.754	+0.127	+14.305	-2.608	
wt	_seg_0_:21	normal;	36	0	+0.000	0	1	0	0	1	2	+120.048	+0.534	+0.006	+10.807	-3.515	
wt	_seg_1_:21	normal;	132	0	+0.000	1	1	0	0	1	1	+137.343	-0.021	-0.001	+2.104	+105.283	
wt	22	ascus;normal;	176	2	+0.001	2	1	0	0	1	1	+300.120	+0.143	-0.001	+0.658	+17.166	
wt	_seg_0_:22	ascus;normal;	108	0	+0.001	3	0	0	0	1	0	+381.329	+0.144	-0.001	+0.745	+11.999	
wt	_seg_1_:22	ascus;normal;	56	0	+0.001	0	0	0	0	1	1	+327.404	+4.057	+0.043	+0.299	+8.563	
wt	24	normal;	187	2	+0.000	0	5	0	0	1	1	+185.881	+1.089	-0.001	+6.881	-0.640	
wt	_seg_0_:24	normal;	36	0	+0.000	0	2	0	0	1	1	+360.144	+0.541	-0.003	+8.141	-2.949	
wt	_seg_1_:24	normal;	140	0	+0.000	2	1	0	0	1	1	+129.007	+0.050	+0.003	+2.984	-29.727	
wt	3	_none_	181	2	+0.000	1	2	0	0	1	2	+10804.322	+0.762	+0.110	+13.028	-2.419	
wt	_seg_0_:3	_none_	36	0	+0.000	0	2	0	0	1	2	+144.058	+0.656	+0.020	+2.466	+0.374	
wt	_seg_1_:3	_none_	136	0	+0.000	1	1	0	0	1	1	+225.090	-0.025	-0.000	+5.228	+132.858	
wt	5	normal;	181	2	+0.000	2	1	0	0	1	2	+10804.322	+0.042	+0.009	+2.336	-36.198	
wt	_seg_0_:5	normal;	36	0	+0.000	0	2	0	0	1	2	+180.072	+0.327	+0.002	+6.404	-4.484	
wt	_seg_1_:5	normal;	136	0	+0.000	1	2	0	0	1	1	+180.072	+0.278	-0.001	+0.456	+32.258	
wt	8	normal;	181	3	+0.000	2	2	0	0	1	2	+10804.322	+0.053	+0.002	+5.078	-42.928	
wt	_seg_0_:8	normal;	60	0	+0.000	2	2	0	0	1	2	+257.246	+0.086	-0.000	+9.755	-26.730	
wt	_seg_1_:8	normal;	68	0	+0.000	0	1	0	0	1	1	+360.144	+0.038	-0.001	+1.746	-39.807	
wt	_seg_2_:8	normal;	40	0	+0.000	0	1	0	0	1	1	+141.233	-0.065	-0.001	+1.790	+26.672	
wt	11	_none_	181	2	+0.000	3	1	0	0	1	2	+10804.322	+0.653	+0.128	+16.010	-3.326	
wt	_seg_0_:11	_none_	36	0	+0.000	0	2	0	0	1	2	+154.347	+6.329	+0.071	+1.003	+2.025	
wt	_seg_1_:11	_none_	136	0	+0.000	0	1	0	0	1	1	+124.665	+0.032	+0.000	+4.126	-54.463	
wt	12	_none_	170	2	+0.001	3	1	0	0	1	2	+186.281	+0.048	+0.000	+7.823	-48.647	
wt	_seg_0_:12	_none_	88	0	+0.001	1	1	0	0	1	0	+192.934	+0.068	-0.001	+2.291	-13.610	
wt	_seg_1_:12	_none_	72	0	+0.001	0	1	0	0	1	1	+240.096	+0.185	-0.001	+0.628	+20.527	
wt	14	normal;	181	2	+0.000	1	1	0	0	1	2	+10804.322	+0.478	+0.094	+17.280	-5.108	
wt	_seg_0_:14	normal;	36	0	+0.000	0	2	0	0	1	2	+135.054	+1.337	+0.009	+1.107	+2.586	
wt	_seg_1_:14	normal;	136	0	+0.000	0	2	0	0	1	1	+168.818	+0.016	-0.001	+0.879	+1.234	
wt	15	normal;	180	2	+0.000	1	2	0	0	1	2	+10804.322	+0.136	+0.044	+16.617	-22.933	
wt	_seg_0_:15	normal;	56	0	+0.000	0	2	0	0	1	2	+180.072	+0.064	-0.001	+4.036	-24.651	
wt	_seg_1_:15	normal;	112	0	+0.000	0	1	0	0	1	1	+138.517	+0.250	-0.001	+0.299	+29.772	
