Name	ID	Label	Len	S	SW	p	q	d	sp	sq	sd	Pmax	a	b	c	d	
wt	_seg_2_:24	ascus;normal;	92	0	+0.000	1	0	0	0	1	0	+5762.305	+0.043	-0.001	+1.658	-27.668	
wt	27	normal;	181	2	+0.052	1	1	0	0	1	0	+10804.322	+0.013	-0.001	+0.888	+6.913	
wt	_seg_0_:27	normal;	36	0	+0.052	0	0	0	0	1	0	+2160.864	-6.419	+0.008	+0.518	+3.031	
wt	_seg_1_:27	normal;	136	0	+0.052	1	1	0	0	1	0	+8103.241	-0.002	-0.001	+0.940	+65.615	
wt	28	_none_	181	2	+0.000	2	2	0	0	1	1	+10804.322	+0.039	-0.001	+0.622	+1.899	
wt	_seg_0_:28	_none_	92	0	+0.000	0	1	0	0	1	1	+5762.305	+0.065	-0.001	+0.780	+0.228	
wt	_seg_1_:28	_none_	80	0	+0.000	1	2	0	0	1	1	+4801.921	-6.083	-0.002	+0.524	+2.157	
wt	29	ascus;normal;	180	2	+0.000	1	2	0	0	1	1	+10804.322	+0.099	-0.001	+0.568	+18.581	
wt	_seg_0_:29	ascus;normal;	64	0	+0.000	0	0	0	0	1	0	+3841.537	-0.006	-0.001	+0.814	+14.366	
wt	_seg_1_:29	ascus;normal;	104	0	+0.000	0	1	0	0	1	1	+6482.593	+0.033	-0.001	+0.815	+12.553	
wt	30	normal;ascus;	181	3	+0.000	0	1	0	0	1	1	+10804.322	-0.122	-0.001	+0.342	+7.165	
wt	_seg_0_:30	normal;ascus;	84	0	+0.000	0	1	0	0	1	1	+5402.161	-0.104	+0.002	+9.694	+45.769	
wt	_seg_1_:30	normal;ascus;	36	0	+0.000	0	0	0	0	1	0	+2160.864	+8.257	-0.001	+0.459	+6.844	
wt	_seg_2_:30	normal;ascus;	48	0	+0.000	0	1	0	0	1	1	+2881.152	+9.502	+0.035	+0.632	+5.899	
wt	3	_none_	181	3	+0.003	0	1	0	0	1	1	+10804.322	+0.009	-0.001	+0.977	-57.464	
wt	_seg_0_:3	_none_	36	0	+0.003	0	1	0	0	1	1	+2160.864	-11.226	+0.084	+0.689	+4.067	
wt	_seg_1_:3	_none_	72	0	+0.003	0	1	0	0	1	1	+4321.729	+0.035	-0.001	+0.767	-7.179	
wt	_seg_2_:3	_none_	60	0	+0.003	0	0	0	0	1	0	+3601.441	+0.053	-0.001	+1.245	-6.404	
wt	4	_none_	181	3	+0.000	0	1	0	0	1	1	+10804.322	-0.001	-0.001	+0.504	-345.764	
wt	_seg_0_:4	_none_	36	0	+0.000	0	0	0	0	1	0	+2160.864	+0.852	+0.008	+6.420	-0.997	
wt	_seg_1_:4	_none_	52	0	+0.000	0	1	0	0	1	1	+3241.297	-8.902	-0.002	+0.419	+1.339	
wt	_seg_2_:4	_none_	80	0	+0.000	0	1	0	0	1	1	+4801.921	+0.075	+0.000	+3.032	-19.304	
wt	11	_none_	181	1	+0.337	3	1	0	0	1	1	+10804.322	+0.003	-0.001	+3.650	-819.460	
wt	_seg_0_:11	_none_	176	0	+0.337	0	1	0	0	1	1	+10804.322	+0.005	-0.001	+1.656	-208.659	
wt	12	_none_	181	1	+0.022	0	0	0	0	1	0	+10804.322	+0.005	-0.001	+0.602	+141.910	
wt	_seg_0_:12	_none_	176	0	+0.022	2	0	0	0	1	0	+10804.322	+0.007	-0.001	+0.605	+93.987	
wt	13	_none_	181	3	+0.004	1	1	0	0	1	0	+10804.322	+0.007	-0.001	+0.856	-14.375	
wt	_seg_0_:13	_none_	64	0	+0.004	0	0	0	0	1	0	+3841.537	+0.030	-0.001	+2.163	-47.982	
wt	_seg_1_:13	_none_	36	0	+0.004	0	0	0	0	1	0	+2160.864	+11.532	+0.003	+0.576	+6.637	
wt	_seg_2_:13	_none_	68	0	+0.004	0	1	0	0	1	1	+4321.729	+0.006	-0.001	+0.800	+0.435	
wt	15	_none_	181	2	+0.012	1	1	0	0	1	1	+10804.322	-0.013	-0.001	+4.166	+203.041	
wt	_seg_0_:15	_none_	88	0	+0.012	0	0	0	0	1	0	+5402.161	+0.082	-0.001	+4.258	-21.339	
wt	_seg_1_:15	_none_	84	0	+0.012	0	0	0	0	1	0	+5402.161	+0.012	-0.001	+1.095	-11.801	
wt	16	normal;	181	1	+0.015	1	1	0	0	1	1	+10804.322	+0.003	-0.001	+0.545	+94.308	
wt	_seg_0_:16	normal;	176	0	+0.015	1	1	0	0	1	1	+10804.322	+0.002	-0.001	+0.586	+75.094	
wt	20	_none_	181	2	+0.001	0	1	0	0	1	1	+10804.322	-0.047	-0.001	+0.398	+4.481	
wt	_seg_0_:20	_none_	48	0	+0.001	0	1	0	0	1	1	+2881.152	+0.235	-0.001	+0.736	+4.369	
wt	_seg_1_:20	_none_	124	0	+0.001	0	1	0	0	1	1	+7503.001	-0.008	-0.001	+0.755	+54.142	
wt	22	_none_	181	3	+0.022	0	0	0	0	1	0	+10804.322	-0.004	-0.001	+1.047	+205.440	
wt	_seg_0_:22	_none_	36	0	+0.022	0	0	0	0	1	0	+2160.864	-6.873	+0.006	+0.602	+2.231	
wt	_seg_1_:22	_none_	52	0	+0.022	0	0	0	0	1	0	+3241.297	-5.325	-0.002	+0.601	+1.911	
wt	_seg_2_:22	_none_	80	0	+0.022	0	1	0	0	1	1	+4801.921	-0.322	-0.001	+0.347	-0.457	
wt	23	normal;	181	3	+0.006	0	1	0	0	1	1	+10804.322	-0.002	-0.001	+0.715	+174.463	
wt	_seg_0_:23	normal;	40	0	+0.006	0	0	0	0	1	0	+2400.960	-0.264	-0.001	+0.825	-0.153	
wt	_seg_1_:23	normal;	72	0	+0.006	0	0	0	0	1	0	+4321.729	-0.408	-0.001	+0.341	+4.200	
wt	_seg_2_:23	normal;	56	0	+0.006	0	0	0	0	1	0	+3601.441	+15.295	+0.002	+0.465	+11.621	
wt	24	_none_	178	2	+0.002	0	1	0	0	1	1	+10804.322	-0.045	-0.001	+0.566	+9.856	
wt	_seg_0_:24	_none_	96	0	+0.002	0	1	0	0	1	1	+5762.305	+0.001	-0.001	+0.911	+3.838	
wt	_seg_1_:24	_none_	72	0	+0.002	0	0	0	0	1	0	+4321.729	+0.167	-0.001	+0.486	+17.905	
wt	25	_none_	181	3	+0.112	0	1	0	0	1	1	+10804.322	-0.556	-0.001	+0.394	+3.382	
wt	_seg_0_:25	_none_	52	0	+0.112	0	1	0	0	1	1	+3241.297	-0.801	-0.001	+0.643	+3.241	
wt	_seg_1_:25	_none_	44	0	+0.112	0	0	0	0	1	0	+2701.080	+6.609	-0.001	+0.579	+9.456	
wt	_seg_2_:25	_none_	72	0	+0.112	0	0	0	0	1	0	+4321.729	+0.103	+0.000	+6.378	-17.931	
wt	26	_none_	170	3	+0.167	1	3	0	0	1	1	+10804.322	-0.004	-0.001	+0.822	+81.149	
wt	_seg_0_:26	_none_	36	0	+0.167	0	0	0	0	1	0	+2160.864	+0.483	-0.001	+0.522	+7.021	
wt	_seg_1_:26	_none_	40	0	+0.167	0	1	0	0	1	1	+2400.960	+0.043	-0.001	+1.636	-6.931	
wt	_seg_2_:26	_none_	80	0	+0.167	0	1	0	0	1	1	+4801.921	-0.615	-0.001	+0.445	+3.118	
wt	29	_none_	181	2	+0.021	0	1	0	0	1	1	+10804.322	-0.000	-0.001	+0.781	+68.480	
wt	_seg_0_:29	_none_	72	0	+0.021	1	1	0	0	1	1	+4321.729	-0.357	-0.001	+0.479	+1.511	
wt	_seg_1_:29	_none_	100	0	+0.021	0	1	0	0	1	1	+6002.401	-0.035	-0.001	+1.550	+46.436	
wt	32	_none_	181	3	+0.649	2	1	0	0	1	1	+10804.322	+0.002	-0.001	+0.826	+1.900	
wt	_seg_0_:32	_none_	60	0	+0.649	0	0	0	0	1	0	+3601.441	+0.424	-0.001	+0.428	+12.128	
wt	_seg_1_:32	_none_	72	0	+0.649	0	1	0	0	1	1	+4321.729	-0.023	-0.001	+1.260	+28.845	
wt	_seg_2_:32	_none_	36	0	+0.649	0	0	0	0	1	0	+2160.864	-4.542	+0.064	+0.931	+4.535	
wt	34	_none_	181	2	+0.038	2	1	0	0	1	1	+10804.322	-0.016	-0.001	+2.243	+128.129	
wt	_seg_0_:34	_none_	84	0	+0.038	0	1	0	0	1	1	+5402.161	-0.023	-0.001	+0.702	+18.318	
wt	_seg_1_:34	_none_	88	0	+0.038	0	0	0	0	1	0	+5402.161	-0.028	-0.001	+2.654	+64.535	
wt	37	_none_	181	1	+0.005	0	0	0	0	1	0	+10804.322	-0.000	-0.001	+0.650	-39.301	
wt	_seg_0_:37	_none_	176	0	+0.005	1	1	0	0	1	0	+10804.322	-0.001	-0.001	+0.632	-35.124	
wt	38	normal;	181	2	+0.000	0	1	0	0	1	1	+10804.322	+1.563	+0.075	+0.407	+35.291	
wt	_seg_0_:38	normal;	136	0	+0.000	1	1	0	0	1	0	+8103.241	-0.033	-0.001	+0.918	+22.795	
wt	_seg_1_:38	normal;	36	0	+0.000	0	0	0	0	1	0	+2160.864	+0.112	-0.001	+2.381	-11.526	
wt	40	normal;	181	2	+0.502	0	2	0	0	1	1	+10804.322	-0.029	-0.001	+0.614	+0.951	
wt	_seg_0_:40	normal;	76	0	+0.502	0	1	0	0	1	1	+4501.801	+0.617	-0.001	+0.474	+16.324	
wt	_seg_1_:40	normal;	96	0	+0.502	1	1	0	0	1	0	+5762.305	+0.019	-0.001	+0.940	+7.385	
wt	42	_none_	181	2	+0.071	0	0	0	0	1	0	+10804.322	-0.107	-0.001	+0.412	-5.225	
wt	_seg_0_:42	_none_	76	0	+0.071	0	0	0	0	1	0	+4501.801	-0.009	-0.001	+0.818	+12.828	
wt	_seg_1_:42	_none_	96	0	+0.071	0	1	0	0	1	1	+5762.305	+0.045	-0.000	+6.981	-48.726	
wt	47	normal;	171	3	+0.618	1	2	0	0	1	1	+10804.322	-0.005	-0.001	+0.985	+23.044	
wt	_seg_0_:47	normal;	64	0	+0.618	0	0	0	0	1	0	+3841.537	+1.047	-0.003	+0.489	+13.853	
wt	_seg_1_:47	normal;	36	0	+0.618	0	0	0	0	1	0	+2160.864	-16.991	+0.073	+0.643	+2.501	
wt	_seg_2_:47	normal;	56	0	+0.618	0	0	0	0	1	0	+3601.441	+0.466	-0.002	+0.414	+12.593	
wt	3	normal;	181	1	+0.166	3	3	0	0	1	1	+10804.322	-0.005	-0.001	+0.976	+31.150	
wt	_seg_0_:3	normal;	176	0	+0.166	2	3	0	0	1	1	+10804.322	-0.005	-0.001	+0.977	+28.167	
wt	4	normal;	181	1	+0.003	1	1	0	0	1	1	+10804.322	-0.012	-0.001	+1.401	+118.040	
wt	_seg_0_:4	normal;	176	0	+0.003	0	2	0	0	1	1	+10804.322	-0.010	-0.001	+0.855	+63.226	
wt	8	normal;	181	2	+0.007	0	1	0	0	1	1	+10804.322	-0.016	-0.001	+3.436	+166.709	
wt	_seg_0_:8	normal;	40	0	+0.007	0	0	0	0	1	0	+2400.960	+10.785	+0.038	+0.572	+7.587	
wt	_seg_1_:8	normal;	132	0	+0.007	0	1	0	0	1	1	+8103.241	-0.010	-0.001	+0.806	+46.798	
wt	13	normal;	179	2	+0.000	0	1	0	0	1	1	+10804.322	+0.006	-0.001	+0.960	-86.689	
wt	_seg_0_:13	normal;	116	0	+0.000	0	1	0	0	1	1	+7202.881	+0.012	-0.001	+1.081	-49.964	
wt	_seg_1_:13	normal;	52	0	+0.000	0	1	0	0	1	1	+3241.297	-10.172	+0.030	+0.527	+7.270	
wt	15	normal;	181	1	+0.027	0	1	0	0	1	1	+10804.322	-0.000	-0.001	+1.060	+2739.241	
wt	_seg_0_:15	normal;	176	0	+0.027	0	1	0	0	1	1	+10804.322	+0.001	-0.001	+0.855	-207.717	
wt	17	normal;normal;ascus;	178	3	+0.243	0	4	0	0	1	1	+10804.322	-0.011	-0.001	+1.127	+51.885	
wt	_seg_0_:17	normal;normal;ascus;	84	0	+0.243	1	2	0	0	1	1	+5402.161	-0.003	-0.001	+0.785	+0.826	
wt	_seg_1_:17	normal;normal;ascus;	44	0	+0.243	0	1	0	0	1	1	+2701.080	+0.003	-0.001	+0.812	-0.561	
wt	_seg_2_:17	normal;normal;ascus;	36	0	+0.243	3	1	0	0	1	1	+2160.864	+0.080	-0.001	+1.246	+1.119	
wt	19	normal;	181	2	+0.184	0	1	0	0	1	1	+10804.322	-0.016	-0.001	+3.529	+158.671	
wt	_seg_0_:19	normal;	48	0	+0.184	0	0	0	0	1	0	+2881.152	-0.040	-0.001	+1.361	+26.122	
wt	_seg_1_:19	normal;	124	0	+0.184	0	1	0	0	1	1	+7503.001	-0.017	-0.001	+2.912	+121.370	
wt	24	normal;	181	3	+0.015	2	2	0	0	1	1	+10804.322	+0.004	-0.001	+0.773	-49.735	
wt	_seg_0_:24	normal;	60	0	+0.015	0	0	0	0	1	0	+3601.441	-0.266	-0.001	+0.578	+3.671	
wt	_seg_1_:24	normal;	40	0	+0.015	0	2	0	0	1	0	+2400.960	+0.181	+0.000	+8.824	-12.590	
wt	_seg_2_:24	normal;	68	0	+0.015	0	1	0	0	1	1	+4321.729	-0.067	-0.001	+6.977	+50.811	
wt	9	_none_	181	1	+0.027	1	2	0	0	1	1	+10804.322	+0.005	-0.001	+0.792	-25.073	
wt	_seg_0_:9	_none_	176	0	+0.027	1	1	0	0	1	1	+10804.322	-0.706	-0.002	+0.431	+2.006	
wt	15	normal;	181	1	+0.487	2	2	0	0	1	1	+10804.322	+0.013	-0.001	+0.916	+0.987	
wt	_seg_0_:15	normal;	176	0	+0.487	1	1	0	0	1	1	+10804.322	+0.077	-0.001	+0.471	+44.812	
wt	18	normal;	179	3	+0.009	0	1	0	0	1	1	+10804.322	+0.002	-0.001	+0.710	-17.066	
wt	_seg_0_:18	normal;	48	0	+0.009	1	0	0	0	1	0	+2881.152	+0.073	-0.001	+3.269	-16.080	
wt	_seg_1_:18	normal;	52	0	+0.009	0	1	0	0	1	1	+3241.297	+0.034	-0.001	+0.893	+5.516	
wt	_seg_2_:18	normal;	64	0	+0.009	0	1	0	0	1	1	+3841.537	-0.056	-0.001	+4.759	+55.907	
wt	21	normal;	177	3	+0.009	0	1	0	0	1	1	+10804.322	-0.005	-0.001	+0.536	-43.642	
wt	_seg_0_:21	normal;	60	0	+0.009	0	0	0	0	1	0	+3601.441	+0.000	-0.001	+0.447	+56.582	
wt	_seg_1_:21	normal;	44	0	+0.009	0	0	0	0	1	0	+2701.080	+0.361	-0.001	+0.588	+11.058	
wt	_seg_2_:21	normal;	60	0	+0.009	0	1	0	0	1	1	+3601.441	-1.317	-0.002	+0.477	+1.621	
wt	22	ascus;normal;	176	1	+0.058	2	1	0	0	1	1	+10804.322	+0.022	-0.000	+1.227	-15.021	
wt	_seg_0_:22	ascus;normal;	168	0	+0.058	0	3	0	0	1	1	+10804.322	+0.019	-0.001	+0.980	-2.817	
wt	24	normal;	187	2	+0.000	1	1	0	0	1	1	+11524.610	-0.004	-0.001	+0.619	+84.837	
wt	_seg_0_:24	normal;	36	0	+0.000	1	0	0	0	1	0	+2160.864	+11.123	-0.001	+0.742	+7.625	
wt	_seg_1_:24	normal;	140	0	+0.000	0	1	0	0	1	1	+8643.457	+0.000	-0.001	+1.001	+2708.128	
wt	3	_none_	181	1	+0.033	1	2	0	0	1	1	+10804.322	+0.015	-0.000	+2.917	-103.801	
wt	_seg_0_:3	_none_	176	0	+0.033	1	1	0	0	1	1	+10804.322	+0.016	-0.000	+3.046	-100.066	
wt	5	normal;	181	3	+0.000	0	1	0	0	1	1	+10804.322	+0.010	-0.001	+0.886	-83.307	
wt	_seg_0_:5	normal;	48	0	+0.000	0	0	0	0	1	0	+2881.152	-0.137	-0.000	+9.425	+27.992	
wt	_seg_1_:5	normal;	68	0	+0.000	1	1	0	0	1	0	+4321.729	+0.091	+0.001	+1.893	-12.183	
wt	_seg_2_:5	normal;	52	0	+0.000	0	0	0	0	1	0	+3241.297	-0.332	-0.001	+0.515	+2.510	
wt	8	normal;	181	3	+0.440	1	1	0	0	1	1	+10804.322	-0.013	-0.001	+3.527	+172.310	
wt	_seg_0_:8	normal;	52	0	+0.440	0	0	0	0	1	0	+3241.297	-0.041	-0.001	+1.583	+25.802	
wt	_seg_1_:8	normal;	36	0	+0.440	0	1	0	0	1	1	+2160.864	-0.495	-0.001	+0.345	+2.143	
wt	_seg_2_:8	normal;	80	0	+0.440	0	1	0	0	1	1	+4801.921	-0.040	-0.001	+4.219	+65.747	
wt	11	_none_	181	3	+0.050	0	1	0	0	1	1	+10804.322	-0.463	-0.001	+0.473	+3.673	
wt	_seg_0_:11	_none_	36	0	+0.050	0	0	0	0	1	0	+2160.864	-1.406	-0.001	+0.563	+1.940	
wt	_seg_1_:11	_none_	40	0	+0.050	0	0	0	0	1	0	+2400.960	-0.257	-0.000	+5.283	+15.210	
wt	_seg_2_:11	_none_	92	0	+0.050	0	0	0	0	1	0	+5762.305	-1.409	-0.001	+0.442	+1.533	
wt	12	_none_	170	2	+0.138	1	1	0	0	1	1	+10804.322	-0.014	-0.001	+4.891	+208.695	
wt	_seg_0_:12	_none_	44	0	+0.138	0	0	0	0	1	0	+2701.080	+0.024	-0.001	+0.739	+2.920	
wt	_seg_1_:12	_none_	116	0	+0.138	0	1	0	0	1	1	+7202.881	-0.020	-0.001	+2.892	+109.472	
wt	14	normal;	181	1	+0.638	1	1	0	0	1	1	+10804.322	-0.010	-0.001	+1.749	+128.283	
wt	_seg_0_:14	normal;	176	0	+0.638	0	1	0	0	1	1	+10804.322	-1.339	-0.007	+0.442	+3.353	
wt	15	normal;	180	2	+0.111	0	1	0	0	1	1	+10804.322	-0.013	-0.001	+4.960	+207.572	
wt	_seg_0_:15	normal;	132	0	+0.111	0	1	0	0	1	1	+8103.241	+0.198	-0.001	+0.444	+29.942	
wt	_seg_1_:15	normal;	36	0	+0.111	0	2	0	0	1	1	+2160.864	-0.129	-0.001	+6.443	+21.534	
