Name	ID	Label	Len	S	SW	p	q	d	sp	sq	sd	Pmax	a	b	c	d	
wt	27	normal;	181	3	+0.399	2	1	0	0	1	1	+177.120	-0.002	-0.001	+0.903	-13.541	
wt	_seg_0_:27	normal;	76	0	+0.399	0	0	0	0	1	0	+180.072	+0.039	-0.001	+1.007	+1.335	
wt	_seg_1_:27	normal;	36	0	+0.399	0	0	0	0	1	0	+144.058	+12.136	+0.167	+0.859	+3.779	
wt	_seg_2_:27	normal;	56	0	+0.399	0	0	0	0	1	0	+120.048	-0.328	-0.001	+0.557	+1.434	
wt	28	_none_	181	3	+0.000	0	1	0	0	1	1	+130.173	-0.031	-0.001	+3.035	+109.484	
wt	_seg_0_:28	_none_	36	0	+0.000	0	0	0	0	1	1	+196.442	-19.428	+0.048	+0.806	+5.476	
wt	_seg_1_:28	_none_	76	0	+0.000	0	1	0	0	1	0	+121.670	-4.386	+0.030	+0.194	+10.283	
wt	_seg_2_:28	_none_	56	0	+0.000	0	0	0	0	1	0	+138.517	+0.001	-0.001	+0.740	-2.301	
wt	29	ascus;normal;	180	3	+0.102	1	1	0	0	1	1	+146.004	-0.023	-0.001	+1.724	+71.310	
wt	_seg_0_:29	ascus;normal;	84	0	+0.102	0	0	0	0	1	1	+415.551	+0.012	-0.001	+0.925	-2.763	
wt	_seg_1_:29	ascus;normal;	36	0	+0.102	1	0	0	0	1	0	+120.048	+14.592	+0.061	+0.426	+3.957	
wt	_seg_2_:29	ascus;normal;	44	0	+0.102	0	1	0	0	1	1	+150.060	-0.007	-0.001	+1.207	+19.432	
wt	30	normal;ascus;	181	3	+0.000	0	1	0	0	1	1	+156.584	-0.001	-0.001	+1.425	+1296.126	
wt	_seg_0_:30	normal;ascus;	68	0	+0.000	0	1	0	0	1	1	+154.347	-3.954	+0.074	+0.405	+7.297	
wt	_seg_1_:30	normal;ascus;	44	0	+0.000	0	0	0	0	1	0	+135.054	+2.240	+0.037	+8.624	+0.079	
wt	_seg_2_:30	normal;ascus;	56	0	+0.000	0	0	0	0	1	0	+189.550	+0.210	-0.001	+1.151	+5.671	
wt	3	_none_	181	2	+0.000	3	3	0	0	1	0	+183.124	-0.026	-0.000	+5.073	+138.628	
wt	_seg_0_:3	_none_	128	0	+0.000	1	0	0	0	1	0	+132.467	+0.013	-0.001	+0.645	-30.626	
wt	_seg_1_:3	_none_	44	0	+0.000	0	0	0	0	1	0	+180.072	+5.789	+0.007	+0.492	+8.068	
wt	4	_none_	181	2	+0.000	2	1	0	0	1	1	+203.855	-0.040	+0.002	+9.233	+116.895	
wt	_seg_0_:4	_none_	136	0	+0.000	2	1	0	0	1	1	+202.581	-0.025	-0.001	+0.749	+34.817	
wt	_seg_1_:4	_none_	36	0	+0.000	0	0	0	0	1	0	+196.442	+0.092	-0.001	+1.860	-9.758	
wt	11	_none_	181	2	+0.070	2	2	0	0	1	1	+144.058	-0.152	-0.001	+0.492	+5.884	
wt	_seg_0_:11	_none_	52	0	+0.070	0	0	0	0	1	0	+216.086	+0.037	-0.001	+1.188	-22.698	
wt	_seg_1_:11	_none_	120	0	+0.070	0	1	0	0	1	1	+144.058	+0.020	-0.001	+0.648	+58.917	
wt	12	_none_	181	2	+0.004	0	0	0	0	1	0	+152.174	-0.217	-0.001	+0.419	+7.465	
wt	_seg_0_:12	_none_	44	0	+0.004	0	0	0	0	1	0	+192.934	+9.459	+0.011	+0.489	+8.652	
wt	_seg_1_:12	_none_	128	0	+0.004	0	0	0	0	1	0	+125.952	+0.013	-0.001	+1.733	-81.109	
wt	13	_none_	181	2	+0.014	0	1	0	0	1	1	+133.387	+0.024	-0.001	+1.005	-3.782	
wt	_seg_0_:13	_none_	120	0	+0.014	0	1	0	0	1	1	+133.387	+0.025	-0.001	+0.987	-0.658	
wt	_seg_1_:13	_none_	52	0	+0.014	1	0	0	0	1	0	+135.054	-3.529	-0.001	+0.268	+1.716	
wt	15	_none_	181	3	+0.316	0	0	0	0	1	0	+142.162	-0.001	-0.001	+0.775	+131.553	
wt	_seg_0_:15	_none_	44	0	+0.316	1	1	0	0	1	1	+135.054	+0.168	-0.001	+7.487	-11.225	
wt	_seg_1_:15	_none_	88	0	+0.316	2	0	0	0	1	0	+174.263	-0.028	-0.001	+4.202	+89.718	
wt	_seg_2_:15	_none_	36	0	+0.316	0	1	0	0	1	0	+240.096	-11.755	-0.001	+0.542	+2.346	
wt	16	normal;	181	3	+0.371	0	1	0	0	1	1	+130.173	+0.001	-0.001	+0.919	+11.991	
wt	_seg_0_:16	normal;	36	0	+0.371	0	0	0	0	1	0	+180.072	-0.511	-0.001	+0.795	+3.918	
wt	_seg_1_:16	normal;	88	0	+0.371	5	0	0	0	1	1	+168.818	+0.020	-0.001	+2.194	-48.264	
wt	_seg_2_:16	normal;	44	0	+0.371	0	2	0	0	1	1	+158.887	+0.062	-0.001	+1.175	-2.765	
wt	20	_none_	181	2	+0.000	1	2	0	0	1	0	+146.004	-0.059	+0.004	+7.506	+91.542	
wt	_seg_0_:20	_none_	128	0	+0.000	0	0	0	0	1	0	+125.952	-0.030	-0.001	+3.875	+104.890	
wt	_seg_1_:20	_none_	44	0	+0.000	0	0	0	0	1	0	+135.054	-1.895	+0.012	+0.587	+6.338	
wt	22	_none_	181	3	+0.004	0	3	0	0	1	1	+168.818	-0.082	-0.001	+0.511	+4.296	
wt	_seg_0_:22	_none_	68	0	+0.004	0	1	0	0	1	0	+332.441	+5.928	-0.001	+0.592	+14.824	
wt	_seg_1_:22	_none_	56	0	+0.004	0	0	0	0	1	0	+200.080	+0.007	-0.001	+1.278	-30.230	
wt	_seg_2_:22	_none_	44	0	+0.004	0	0	0	0	1	0	+225.090	-0.083	-0.001	+2.191	+23.320	
wt	23	normal;	181	1	+0.002	1	1	0	0	1	1	+121.397	-0.010	-0.001	+1.873	+191.214	
wt	_seg_0_:23	normal;	176	0	+0.002	1	1	0	0	1	1	+121.397	-0.010	-0.001	+0.714	+53.365	
wt	24	_none_	178	2	+0.528	3	2	0	0	1	0	+146.004	+0.011	-0.001	+0.910	+14.431	
wt	_seg_0_:24	_none_	44	0	+0.528	0	0	0	0	1	1	+207.775	+0.054	-0.001	+1.967	-18.935	
wt	_seg_1_:24	_none_	124	0	+0.528	0	1	0	0	1	1	+144.288	-0.012	-0.001	+0.978	+3.585	
wt	25	_none_	181	2	+0.006	0	0	0	0	1	0	+183.124	-0.214	-0.001	+0.466	+4.424	
wt	_seg_0_:25	_none_	40	0	+0.006	0	0	0	0	1	0	+200.080	-7.239	-0.002	+0.586	+1.551	
wt	_seg_1_:25	_none_	132	0	+0.006	0	0	0	0	1	0	+172.409	+0.011	-0.001	+0.946	+19.881	
wt	26	_none_	170	3	+0.024	1	0	0	0	1	0	+144.058	+0.017	-0.001	+4.017	-114.985	
wt	_seg_0_:26	_none_	56	0	+0.024	0	0	0	0	1	0	+144.058	+0.063	-0.001	+4.339	-24.768	
wt	_seg_1_:26	_none_	64	0	+0.024	0	1	0	0	1	0	+137.198	-1.290	-0.001	+0.383	+2.082	
wt	_seg_2_:26	_none_	36	0	+0.024	0	0	0	0	1	0	+144.058	+10.102	+0.052	+0.666	+4.965	
wt	29	_none_	181	2	+0.000	0	2	0	0	1	1	+154.347	-0.046	+0.000	+3.940	+79.791	
wt	_seg_0_:29	_none_	104	0	+0.000	0	0	0	0	1	0	+162.065	+0.054	-0.001	+0.810	-1.913	
wt	_seg_1_:29	_none_	68	0	+0.000	0	4	0	0	1	0	+154.347	-0.035	-0.001	+2.165	+43.702	
wt	32	_none_	181	3	+0.022	0	0	0	0	1	0	+130.173	+0.001	-0.001	+0.640	-63.638	
wt	_seg_0_:32	_none_	36	0	+0.022	0	0	0	0	1	0	+154.347	+0.790	-0.001	+0.550	+6.697	
wt	_seg_1_:32	_none_	52	0	+0.022	1	0	0	0	1	0	+180.072	+5.974	-0.001	+0.576	+10.914	
wt	_seg_2_:32	_none_	80	0	+0.022	0	0	0	0	1	0	+129.782	+0.022	-0.001	+0.952	-3.739	
wt	34	_none_	181	2	+0.011	0	1	0	0	1	0	+200.080	-0.014	-0.001	+3.121	+170.442	
wt	_seg_0_:34	_none_	124	0	+0.011	0	0	0	0	1	0	+141.566	+0.142	-0.001	+0.489	+25.864	
wt	_seg_1_:34	_none_	48	0	+0.011	2	1	0	0	1	0	+192.077	+0.005	-0.001	+1.240	-12.465	
wt	37	_none_	181	3	+0.023	2	0	0	0	1	0	+180.072	+0.005	-0.001	+1.813	-257.686	
wt	_seg_0_:37	_none_	56	0	+0.023	0	1	0	0	1	0	+277.034	+0.157	-0.000	+8.325	-12.744	
wt	_seg_1_:37	_none_	76	0	+0.023	0	1	0	0	1	0	+187.575	-0.032	-0.001	+1.276	+28.084	
wt	_seg_2_:37	_none_	36	0	+0.023	0	1	0	0	1	0	+240.096	+0.140	+0.001	+11.805	-18.406	
wt	38	normal;	181	2	+0.001	0	2	0	0	1	1	+135.054	-0.015	-0.001	+2.430	+145.027	
wt	_seg_0_:38	normal;	132	0	+0.001	0	0	0	0	1	0	+135.054	-0.013	-0.001	+0.325	-108.324	
wt	_seg_1_:38	normal;	40	0	+0.001	0	1	0	0	1	0	+160.064	+0.070	-0.001	+1.027	+3.999	
wt	40	normal;	181	2	+0.025	0	1	0	0	1	0	+192.934	+0.135	-0.001	+0.661	+43.265	
wt	_seg_0_:40	normal;	48	0	+0.025	0	0	0	0	1	0	+240.096	+0.111	-0.001	+7.302	-17.147	
wt	_seg_1_:40	normal;	124	0	+0.025	1	1	0	0	1	0	+192.385	+0.242	-0.001	+0.581	+28.353	
wt	42	_none_	181	2	+0.000	0	0	0	0	1	0	+131.760	-0.025	-0.000	+4.735	+141.105	
wt	_seg_0_:42	_none_	120	0	+0.000	0	1	0	0	1	0	+133.387	+0.016	-0.001	+1.386	-45.851	
wt	_seg_1_:42	_none_	52	0	+0.000	0	0	0	0	1	0	+135.054	+0.052	-0.001	+0.850	+1.813	
wt	47	normal;	171	3	+0.135	0	0	0	0	1	0	+150.060	+0.004	-0.001	+0.984	-51.563	
wt	_seg_0_:47	normal;	48	0	+0.135	0	1	0	0	1	0	+151.640	-0.794	-0.001	+0.471	+3.491	
wt	_seg_1_:47	normal;	56	0	+0.135	0	0	0	0	1	0	+150.060	-0.128	-0.001	+0.381	-6.446	
wt	_seg_2_:47	normal;	52	0	+0.135	0	0	0	0	1	0	+231.521	-0.081	-0.000	+7.466	+40.922	
wt	3	normal;	181	2	+0.000	0	0	0	0	1	0	+148.004	+0.001	-0.001	+0.975	-1464.951	
wt	_seg_0_:3	normal;	128	0	+0.000	0	0	0	0	1	0	+147.751	-0.007	-0.001	+0.504	+47.969	
wt	_seg_1_:3	normal;	44	0	+0.000	0	0	0	0	1	0	+142.162	+0.024	-0.001	+0.950	+3.138	
wt	4	normal;	181	2	+0.002	1	1	0	0	1	1	+148.004	-0.019	-0.001	+0.739	+53.172	
wt	_seg_0_:4	normal;	88	0	+0.002	0	0	0	0	1	0	+146.004	-1.460	-0.001	+0.534	+3.427	
wt	_seg_1_:4	normal;	84	0	+0.002	0	0	0	0	1	0	+150.060	-0.048	-0.001	+4.678	+67.513	
wt	8	normal;	181	3	+0.037	0	0	0	0	1	0	+128.623	+0.003	-0.001	+2.952	-635.913	
wt	_seg_0_:8	normal;	36	0	+0.037	0	0	0	0	1	0	+196.442	-5.855	-0.000	+0.416	+2.333	
wt	_seg_1_:8	normal;	96	0	+0.037	0	0	0	0	1	0	+128.051	-0.009	-0.001	+0.920	+23.812	
wt	_seg_2_:8	normal;	36	0	+0.037	0	1	0	0	1	1	+127.110	+0.353	+0.000	+8.561	-5.092	
wt	13	normal;	179	3	+0.363	0	0	0	0	1	0	+156.584	+0.003	-0.001	+0.848	-26.333	
wt	_seg_0_:13	normal;	40	0	+0.363	0	1	0	0	1	1	+120.048	+0.038	-0.001	+2.383	-22.673	
wt	_seg_1_:13	normal;	60	0	+0.363	0	1	0	0	1	0	+133.387	+0.055	-0.001	+4.008	-29.290	
wt	_seg_2_:13	normal;	64	0	+0.363	0	0	0	0	1	0	+128.051	-1.104	-0.008	+0.406	+1.901	
wt	15	normal;	181	1	+0.014	0	2	0	0	1	1	+152.174	-0.013	-0.001	+2.148	+146.598	
wt	_seg_0_:15	normal;	176	0	+0.014	0	1	0	0	1	1	+152.174	-0.011	-0.001	+0.977	+67.948	
wt	17	normal;normal;ascus;	178	1	+0.027	3	1	0	0	1	1	+128.623	-0.343	+0.001	+0.441	+9.091	
wt	_seg_0_:17	normal;normal;ascus;	172	0	+0.027	0	1	0	0	1	1	+128.623	-0.399	-0.001	+0.443	+8.550	
wt	19	normal;	181	2	+0.000	0	0	0	0	1	0	+124.188	-0.029	-0.001	+4.216	+124.145	
wt	_seg_0_:19	normal;	136	0	+0.000	0	0	0	0	1	0	+188.447	-0.037	-0.000	+4.919	+103.407	
wt	_seg_1_:19	normal;	36	0	+0.000	0	0	0	0	1	0	+120.048	+0.241	-0.001	+0.521	+6.078	
wt	24	normal;	181	3	+0.000	0	1	0	0	1	1	+196.442	+0.003	-0.001	+0.491	-102.875	
wt	_seg_0_:24	normal;	36	0	+0.000	0	0	0	0	1	0	+196.442	+0.017	-0.001	+1.061	-65.171	
wt	_seg_1_:24	normal;	68	0	+0.000	0	1	0	0	1	0	+205.797	+3.663	-0.002	+0.321	+14.586	
wt	_seg_2_:24	normal;	64	0	+0.000	0	0	0	0	1	0	+202.186	+0.019	-0.001	+0.572	+15.082	
wt	9	_none_	181	1	+0.004	0	1	0	0	1	0	+150.060	+0.080	-0.001	+0.519	+36.532	
wt	_seg_0_:9	_none_	176	0	+0.004	0	0	0	0	1	0	+150.060	+0.033	-0.001	+1.146	+0.103	
wt	15	normal;	181	1	+0.076	1	1	0	0	1	0	+124.188	-0.014	-0.001	+5.632	+187.535	
wt	_seg_0_:15	normal;	176	0	+0.076	2	2	0	0	1	0	+124.188	-0.013	-0.001	+3.590	+163.388	
wt	18	normal;	179	3	+0.001	0	0	0	0	1	0	+150.060	+0.078	+0.013	+0.583	+22.475	
wt	_seg_0_:18	normal;	72	0	+0.001	0	1	0	0	1	1	+149.025	-6.078	+0.005	+0.520	+3.105	
wt	_seg_1_:18	normal;	56	0	+0.001	4	0	0	0	1	1	+138.517	+0.069	-0.001	+2.358	-23.671	
wt	_seg_2_:18	normal;	36	0	+0.001	0	0	0	0	1	0	+154.347	-0.486	-0.001	+0.560	+0.015	
wt	21	normal;	177	3	+0.001	0	1	0	0	1	1	+158.887	-0.086	-0.001	+0.495	+5.658	
wt	_seg_0_:21	normal;	68	0	+0.001	0	0	0	0	1	0	+160.064	+0.097	-0.000	+4.604	-23.218	
wt	_seg_1_:21	normal;	36	0	+0.001	0	1	0	0	1	0	+154.347	+1.232	-0.001	+0.638	+7.920	
wt	_seg_2_:21	normal;	60	0	+0.001	0	0	0	0	1	0	+189.550	-0.558	-0.001	+0.514	+0.905	
wt	22	ascus;normal;	176	3	+0.000	2	2	0	0	1	0	+125.632	-0.000	-0.001	+0.354	-3351.721	
wt	_seg_0_:22	ascus;normal;	68	0	+0.000	2	2	0	0	1	0	+135.054	-0.083	-0.001	+3.513	+40.300	
wt	_seg_1_:22	ascus;normal;	48	0	+0.000	0	0	0	0	1	0	+180.072	-0.546	-0.001	+0.584	+3.162	
wt	_seg_2_:22	ascus;normal;	44	0	+0.000	0	0	0	0	1	0	+128.623	+0.059	-0.001	+3.373	-30.461	
wt	24	normal;	187	3	+0.227	0	0	0	0	1	0	+149.670	+0.010	-0.001	+0.968	+11.405	
wt	_seg_0_:24	normal;	40	0	+0.227	0	0	0	0	1	0	+150.060	+0.063	-0.001	+2.983	-19.644	
wt	_seg_1_:24	normal;	72	0	+0.227	0	0	0	0	1	0	+216.086	+0.029	-0.001	+1.181	-1.384	
wt	_seg_2_:24	normal;	60	0	+0.227	0	1	0	0	1	1	+150.060	-0.852	-0.001	+0.421	+2.861	
wt	3	_none_	181	2	+0.004	2	2	0	0	1	0	+138.517	-0.140	-0.001	+0.333	-0.139	
wt	_seg_0_:3	_none_	36	0	+0.004	0	1	0	0	1	1	+120.048	+0.721	-0.001	+0.293	+7.586	
wt	_seg_1_:3	_none_	136	0	+0.004	0	0	0	0	1	0	+144.701	+0.008	-0.001	+0.867	+2.373	
wt	5	normal;	181	3	+0.303	0	1	0	0	1	1	+270.108	+0.007	-0.001	+1.009	+28.028	
wt	_seg_0_:5	normal;	48	0	+0.303	0	0	0	0	1	0	+205.797	-0.472	-0.001	+0.556	+1.394	
wt	_seg_1_:5	normal;	68	0	+0.303	0	2	0	0	1	0	+130.961	-0.207	-0.001	+0.423	-4.807	
wt	_seg_2_:5	normal;	52	0	+0.303	0	1	0	0	1	0	+162.065	-0.415	-0.001	+0.691	+4.303	
wt	8	normal;	181	2	+0.000	0	0	0	0	1	0	+127.110	-0.007	-0.001	+0.619	+68.069	
wt	_seg_0_:8	normal;	136	0	+0.000	0	0	0	0	1	0	+130.697	+0.009	-0.001	+0.679	-41.297	
wt	_seg_1_:8	normal;	36	0	+0.000	0	0	0	0	1	0	+120.048	+4.395	+0.020	+0.519	+5.710	
wt	11	_none_	181	2	+0.001	1	1	0	0	1	1	+234.877	-0.016	-0.001	+2.763	+156.867	
wt	_seg_0_:11	_none_	136	0	+0.001	0	0	0	0	1	0	+158.887	-0.011	-0.001	+0.837	+22.153	
wt	_seg_1_:11	_none_	36	0	+0.001	1	0	0	0	1	0	+120.048	-0.027	-0.001	+0.912	+5.370	
wt	12	_none_	170	2	+0.490	0	1	0	0	1	0	+120.048	-0.013	-0.001	+2.457	+141.719	
wt	_seg_0_:12	_none_	124	0	+0.490	2	1	0	0	1	1	+183.000	+0.144	-0.001	+0.508	+33.292	
wt	_seg_1_:12	_none_	36	0	+0.490	1	0	0	0	1	0	+120.048	-0.238	+0.000	+9.882	+18.616	
wt	14	normal;	181	3	+0.018	1	1	0	0	1	1	+166.220	+0.011	-0.001	+0.924	-9.825	
wt	_seg_0_:14	normal;	88	0	+0.018	0	3	0	0	1	0	+168.818	-0.027	-0.001	+1.379	+41.544	
wt	_seg_1_:14	normal;	44	0	+0.018	0	0	0	0	1	0	+225.090	-0.007	-0.001	+0.650	+9.929	
wt	_seg_2_:14	normal;	36	0	+0.018	0	0	0	0	1	0	+127.110	-1.650	-0.003	+0.672	+1.411	
wt	15	normal;	180	1	+0.000	0	1	0	0	1	1	+200.080	-0.011	-0.001	+0.622	+93.829	
wt	_seg_0_:15	normal;	172	0	+0.000	0	1	0	0	1	1	+200.080	-0.011	-0.001	+0.654	+97.254	
