time,y,x,mass,size,ecc,signal,raw_mass,ep,category,particle,label
136,807.666,930.657,68.199,751,0.768,204.877,32.45,0.225,wt,8,_none_
137,808.7180000000002,930.825,104.381,754,0.7859999999999999,207.806,34.442,0.219,wt,8,_none_
138,808.798,930.764,52.524,724,0.805,183.765,33.361,0.269,wt,8,_none_
139,809.084,929.972,70.145,752,0.7609999999999999,228.191,33.348,0.181,wt,8,_none_
140,806.745,928.589,30.7,719,0.7979999999999999,188.149,32.635,0.255,wt,8,_none_
141,809.628,929.474,126.573,740,0.785,180.936,33.549,0.284,wt,8,_none_
142,808.117,928.543,68.199,713,0.784,182.836,34.181999999999995,0.268,wt,8,_none_
143,806.3,929.416,60.06800000000001,694,0.7390000000000001,214.777,32.19,0.189,wt,8,_none_
144,805.947,931.517,20.376,698,0.813,160.451,33.104,0.341,wt,8,_none_
145,806.095,928.466,43.919,684,0.745,208.635,32.422,0.197,wt,8,_none_
146,805.8960000000002,926.32,122.829,689,0.757,201.806,31.651,0.213,wt,8,_none_
147,807.678,927.573,36.87,729,0.75,207.12,33.634,0.214,wt,8,_none_
148,808.86,929.541,75.964,708,0.8079999999999999,179.179,32.006,0.277,wt,8,_none_
149,808.4689999999998,928.085,53.427,675,0.772,224.877,32.827,0.168,wt,8,_none_
150,807.993,928.812,56.725,690,0.757,176.25,32.482,0.279,wt,8,_none_
151,807.648,929.305,51.582,668,0.757,178.25,32.506,0.264,wt,8,_none_
152,808.569,930.476,61.504,711,0.795,161.622,33.152,0.342,wt,8,_none_
153,806.581,930.08,37.747,678,0.748,189.321,33.21,0.238,wt,8,_none_
154,809.049,928.4,69.775,709,0.757,187.421,34.171,0.254,wt,8,_none_
155,809.9760000000001,928.633,67.38,677,0.742,194.978,33.082,0.224,wt,8,_none_
156,808.573,929.068,41.76,673,0.7979999999999999,162.69299999999996,33.695,0.32,wt,8,_none_
157,809.285,928.716,50.389,685,0.785,200.735,32.743,0.214,wt,8,_none_
158,810.087,928.795,64.79899999999999,698,0.758,189.765,33.207,0.244,wt,8,_none_
159,812.4780000000002,929.381,86.98700000000002,720,0.79,183.321,34.478,0.269,wt,8,_none_
160,812.971,931.007,60.642,735,0.792,168.93599999999995,33.332,0.324,wt,8,_none_
161,812.784,932.774,111.251,697,0.7709999999999999,174.007,33.445,0.289,wt,8,_none_
162,812.668,932.685,71.11399999999998,714,0.753,207.22,33.57,0.209,wt,8,_none_
163,814.525,935.528,139.399,684,0.772,175.52200000000005,33.117,0.279,wt,8,_none_
164,811.941,934.645,69.075,685,0.77,181.664,32.123000000000005,0.261,wt,8,_none_
165,810.275,931.641,23.962,688,0.74,209.12,32.385,0.198,wt,8,_none_
166,809.5110000000002,930.585,57.17100000000001,709,0.7809999999999999,174.93599999999995,32.665,0.29100000000000004,wt,8,_none_
167,809.659,929.921,55.125,710,0.768,174.108,33.124,0.294,wt,8,_none_
168,809.81,930.612,66.038,707,0.753,217.019,32.522,0.189,wt,8,_none_
169,807.2769999999998,929.043,113.806,665,0.752,172.69299999999996,30.969,0.28,wt,8,_none_
170,810.0210000000002,931.816,62.784,674,0.777,186.735,33.736999999999995,0.243,wt,8,_none_
171,809.222,931.265,56.31,681,0.755,204.149,33.187,0.205,wt,8,_none_
172,807.534,929.446,12.529000000000002,650,0.792,162.35,30.834,0.31,wt,8,_none_
173,809.6160000000001,931.593,57.995,687,0.7490000000000001,201.463,32.9,0.213,wt,8,_none_
174,811.043,931.589,73.009,683,0.7809999999999999,183.078,33.345,0.256,wt,8,_none_
175,810.04,932.227,57.995,648,0.747,173.179,32.248000000000005,0.272,wt,8,_none_
176,809.13,932.256,50.194,667,0.762,191.563,32.493,0.228,wt,8,_none_
177,808.992,931.337,64.134,649,0.763,193.664,30.789,0.217,wt,8,_none_
178,810.25,929.903,43.919,637,0.7659999999999999,198.978,31.303,0.202,wt,8,_none_
179,809.393,929.896,32.471,647,0.772,187.321,32.016,0.232,wt,8,_none_
180,810.199,928.48,53.13,638,0.765,165.27900000000002,30.136,0.293,wt,8,_none_
181,811.184,929.404,41.63399999999999,645,0.7879999999999999,153.622,31.179,0.343,wt,8,_none_
1,807.905,638.184,78.69,738,0.725,242.818,32.61,0.157,wt,9,normal;
3,809.957,619.748,132.955,536,0.6859999999999999,164.25,30.046,0.25,wt,9,normal;
4,813.5310000000002,616.771,130.914,652,0.657,259.647,31.224,0.122,wt,9,normal;
5,812.72,611.789,148.299,567,0.617,237.161,30.333,0.127,wt,9,normal;
6,815.419,607.548,140.194,565,0.687,216.534,29.961,0.151,wt,9,normal;
7,818.704,604.619,144.162,722,0.622,387.47,32.644,0.06,wt,9,normal;
9,822.475,597.741,58.782,557,0.597,231.706,27.679,0.13,wt,9,normal;
10,824.7439999999998,594.012,129.806,648,0.675,263.30400000000003,30.979,0.117,wt,9,normal;
11,826.7860000000002,589.5169999999998,14.744000000000002,595,0.637,226.777,29.778,0.145,wt,9,normal;
12,830.2560000000002,588.379,167.905,713,0.6579999999999999,284.274,32.871,0.111,wt,9,normal;
13,832.015,577.125,174.447,1155,0.594,477.252,61.911,0.064,wt,9,normal;
14,832.582,574.539,4.145,1203,0.598,400.198,60.681,0.094,wt,9,normal;
15,834.707,573.7,167.735,1321,0.6559999999999999,462.039,62.111,0.078,wt,9,normal;
16,834.903,568.418,164.604,1242,0.626,415.997,59.82899999999999,0.09,wt,9,normal;
17,838.005,570.341,166.149,1362,0.63,517.294,59.299,0.064,wt,9,normal;
18,839.487,568.0880000000002,159.814,1527,0.66,439.55300000000005,60.597,0.099,wt,9,normal;
19,841.8939999999999,569.549,164.745,1491,0.682,404.926,56.344,0.114,wt,9,normal;
20,842.063,567.607,148.173,1548,0.677,412.583,57.773,0.114,wt,9,normal;
21,844.1260000000002,567.774,151.928,1645,0.684,421.997,57.295,0.116,wt,9,normal;
22,845.4760000000001,566.193,164.389,1649,0.685,411.754,57.472,0.122,wt,9,normal;
23,845.7810000000002,566.2,162.838,1635,0.677,455.311,56.833,0.099,wt,9,normal;
24,845.242,567.994,161.333,2137,0.722,532.992,66.07,0.095,wt,9,normal;
25,845.4989999999998,565.055,159.444,2085,0.684,533.436,69.166,0.092,wt,9,normal;
26,845.924,566.9490000000002,160.442,2081,0.7040000000000001,486.666,65.671,0.11,wt,9,normal;
27,846.1310000000002,565.61,165.37900000000005,1726,0.723,386.68300000000005,58.893,0.145,wt,9,normal;
28,846.235,565.56,163.101,2195,0.74,456.181,69.28699999999999,0.133,wt,9,normal;
29,847.415,566.24,161.333,2201,0.7390000000000001,433.21,66.32600000000001,0.147,wt,9,normal;
30,848.307,564.2819999999998,164.87599999999995,1901,0.71,471.9380000000001,62.301,0.107,wt,9,normal;
31,847.5989999999998,562.962,166.50400000000005,1906,0.738,415.512,62.81100000000001,0.139,wt,9,normal;
32,849.574,565.039,167.38099999999997,1907,0.765,428.825,59.374,0.13,wt,9,normal;
33,849.069,561.905,173.06599999999997,1954,0.73,470.909,63.825,0.111,wt,9,normal;
34,848.206,562.444,168.111,1990,0.754,468.423,63.59,0.114,wt,9,normal;
35,848.584,562.0509999999998,169.62400000000005,1896,0.7340000000000001,432.68300000000005,61.742,0.127,wt,9,normal;
36,848.836,565.5790000000002,170.417,2437,0.778,443.654,69.292,0.156,wt,9,normal;
37,847.905,564.524,165.018,2074,0.75,426.24,63.303,0.14300000000000002,wt,9,normal;
38,849.0189999999999,563.855,162.784,2135,0.765,417.026,66.255,0.154,wt,9,normal;
39,848.077,561.7280000000002,154.44,2101,0.743,457.796,65.73,0.126,wt,9,normal;
40,848.301,561.314,164.604,1968,0.7390000000000001,416.825,60.512,0.142,wt,9,normal;
41,848.941,562.315,169.824,2166,0.72,505.98,65.973,0.106,wt,9,normal;
42,849.93,561.524,162.951,2012,0.72,476.566,65.444,0.111,wt,9,normal;
43,871.459,578.841,134.356,4214,0.653,911.349,114.944,0.064,wt,9,normal;
44,848.85,561.054,155.12,2262,0.755,409.026,66.38,0.17,wt,9,normal;
45,849.067,561.436,165.793,2349,0.757,472.867,69.47,0.132,wt,9,normal;
46,871.71,579.013,130.452,4173,0.643,880.278,113.123,0.068,wt,9,normal;
47,848.672,560.88,164.93200000000004,2353,0.768,469.696,68.766,0.134,wt,9,normal;
48,849.3580000000002,561.115,168.69,2216,0.764,475.696,67.425,0.123,wt,9,normal;
49,849.414,561.514,164.745,2286,0.735,419.269,66.5,0.163,wt,9,normal;
50,850.4689999999998,560.2330000000002,155.283,1930,0.726,460.281,60.526,0.114,wt,9,normal;
51,849.914,560.121,170.03599999999997,2023,0.758,422.482,65.09,0.142,wt,9,normal;
52,850.24,560.425,157.203,2019,0.736,436.968,62.942,0.133,wt,9,normal;
53,849.595,559.629,164.268,2019,0.767,422.441,63.383,0.142,wt,9,normal;
54,849.8,559.979,161.333,2263,0.752,452.039,67.777,0.139,wt,9,normal;
55,850.4780000000002,557.7819999999998,165.292,2036,0.7040000000000001,508.222,66.914,0.099,wt,9,_none_
56,850.927,558.395,172.6,2080,0.727,441.9380000000001,65.395,0.134,wt,9,_none_
57,871.8530000000002,574.7959999999998,133.713,4368,0.657,920.805,112.744,0.065,wt,9,normal;
58,850.423,557.9730000000002,161.783,2414,0.755,477.838,69.57300000000001,0.133,wt,9,_none_
59,872.73,573.913,134.683,4259,0.647,870.5210000000002,113.029,0.071,wt,9,normal;
60,850.58,555.632,159.955,2316,0.777,440.24,69.207,0.15,wt,9,_none_
61,850.2860000000002,557.41,152.475,2346,0.73,511.98,67.831,0.112,wt,9,_none_
62,871.295,574.396,132.709,4128,0.657,810.296,111.987,0.079,wt,9,normal;
63,850.4860000000001,556.87,151.157,2355,0.723,517.779,67.595,0.11,wt,9,_none_
64,872.693,573.126,132.761,4089,0.65,859.7510000000002,112.038,0.07,wt,9,normal;
65,850.995,556.437,155.376,2220,0.732,539.9209999999998,67.047,0.096,wt,9,_none_
66,871.457,571.8480000000002,138.252,4086,0.635,902.036,111.565,0.063,wt,9,normal;
67,851.202,556.028,163.22899999999996,2293,0.7709999999999999,411.269,66.798,0.17,wt,9,_none_
68,850.595,554.508,176.332,2163,0.7340000000000001,476.181,65.432,0.12,wt,9,_none_
69,850.429,555.42,168.408,2210,0.72,530.164,66.585,0.099,wt,9,_none_
70,851.6189999999998,553.61,166.35,2181,0.731,441.997,63.065,0.14,wt,9,_none_
71,851.005,552.275,170.91,2057,0.711,466.423,63.485,0.119,wt,9,_none_
72,849.618,551.554,168.389,2029,0.726,494.465,61.984,0.104,wt,9,_none_
73,850.072,551.57,170.665,2063,0.738,463.21,62.50899999999999,0.121,wt,9,_none_
74,849.817,551.306,169.824,2080,0.733,468.039,62.77,0.119,wt,9,_none_
75,850.503,550.47,155.879,2037,0.738,531.779,60.831,0.091,wt,9,_none_
76,850.8510000000001,552.438,168.111,2129,0.753,503.051,65.582,0.106,wt,9,_none_
77,850.15,551.137,166.477,2163,0.6890000000000001,558.406,66.741,0.087,wt,9,_none_
78,849.8489999999998,551.336,165.25599999999997,2151,0.743,494.181,64.767,0.111,wt,9,_none_
79,850.7639999999999,550.977,4.83,2035,0.735,428.825,60.03100000000001,0.139,wt,9,_none_
80,850.612,550.93,171.142,2020,0.741,458.139,61.44,0.121,wt,9,_none_
81,851.176,551.123,160.852,2017,0.698,517.696,60.349,0.095,wt,9,_none_
82,850.66,549.278,163.379,1920,0.738,469.838,57.495,0.109,wt,9,_none_
83,870.427,569.475,131.276,3485,0.647,807.71,110.777,0.067,wt,9,normal;
84,850.668,554.29,165.018,2011,0.7440000000000001,474.323,60.448,0.112,wt,9,_none_
85,850.457,552.302,170.81099999999995,1863,0.747,423.897,57.455,0.13,wt,9,_none_
86,851.081,552.269,164.96200000000005,1882,0.737,417.411,57.237,0.136,wt,9,_none_
87,851.137,549.889,150.555,1830,0.7240000000000001,448.624,58.44600000000001,0.114,wt,9,_none_
88,852.385,551.121,155.624,1842,0.737,414.926,58.236,0.134,wt,9,_none_
89,852.9889999999998,551.784,156.41299999999995,1871,0.705,474.181,59.975,0.105,wt,9,_none_
90,853.047,552.0169999999998,152.418,1962,0.721,439.696,59.874,0.128,wt,9,_none_
91,852.643,550.605,160.017,1840,0.7170000000000001,411.269,57.184,0.13699999999999998,wt,9,_none_
92,851.959,549.644,161.313,1678,0.701,467.696,55.868,0.096,wt,9,_none_
93,851.196,550.355,161.565,1756,0.731,418.441,57.437,0.126,wt,9,_none_
94,851.493,550.637,162.64600000000004,1676,0.741,331.63,54.854,0.192,wt,9,_none_
95,851.863,548.724,164.389,1724,0.695,433.997,55.988,0.115,wt,9,_none_
96,851.7739999999999,548.001,158.039,1691,0.74,388.156,55.16,0.141,wt,9,_none_
97,852.552,547.521,156.915,1643,0.743,355.085,55.566,0.16399999999999998,wt,9,_none_
98,852.541,546.549,170.395,1675,0.71,416.24,54.931,0.121,wt,9,_none_
99,852.7669999999998,547.638,162.121,1575,0.6940000000000001,454.281,53.11,0.096,wt,9,_none_
100,853.072,546.831,169.84599999999998,1621,0.6940000000000001,424.482,55.1,0.113,wt,9,_none_
101,852.812,547.936,157.714,1664,0.72,463.9380000000001,55.341,0.097,wt,9,_none_
102,851.154,547.691,169.17700000000005,1585,0.6890000000000001,434.725,54.651,0.105,wt,9,_none_
103,852.571,548.133,178.238,1610,0.7190000000000001,411.411,55.359,0.12,wt,9,_none_
104,852.779,549.581,168.366,1621,0.708,442.867,57.359,0.104,wt,9,_none_
105,851.738,548.1709999999998,163.379,1650,0.72,354.6,56.765,0.165,wt,9,_none_
106,852.2439999999998,544.196,164.899,1576,0.731,340.6,53.965,0.171,wt,9,_none_
107,852.421,545.4,155.037,1595,0.6970000000000001,436.825,56.63800000000001,0.105,wt,9,_none_
108,852.262,545.691,158.19899999999996,1587,0.745,405.269,53.845,0.121,wt,9,_none_
109,852.2860000000002,544.955,165.343,1579,0.705,382.884,53.618,0.135,wt,9,_none_
110,853.05,545.629,167.125,1580,0.684,454.524,54.194,0.096,wt,9,_none_
111,851.328,548.953,155.344,1541,0.696,391.855,55.89,0.126,wt,9,_none_
112,852.082,548.365,159.64700000000005,1552,0.721,389.328,54.68600000000001,0.129,wt,9,_none_
113,852.195,547.312,165.343,1540,0.7390000000000001,410.825,53.308,0.115,wt,9,_none_
114,852.7610000000002,544.908,172.875,1447,0.7020000000000001,378.5,51.114,0.127,wt,9,_none_
115,852.198,544.3530000000002,165.06900000000005,1430,0.748,403.269,51.478,0.11,wt,9,_none_
116,852.6239999999998,545.243,170.665,1880,0.713,495.737,57.562,0.096,wt,9,_none_
117,852.8330000000002,544.255,5.44,1514,0.6809999999999999,418.825,52.417,0.108,wt,9,_none_
118,853.317,546.178,151.314,1476,0.725,361.772,51.839,0.142,wt,9,_none_
119,853.7810000000002,544.219,132.33700000000002,1476,0.733,311.73,52.483,0.191,wt,9,_none_
120,853.88,544.423,153.85299999999995,1475,0.757,376.541,51.895,0.131,wt,9,_none_
121,854.01,544.259,168.503,1509,0.727,357.63,51.24100000000001,0.14800000000000002,wt,9,_none_
122,855.163,542.2280000000002,157.06799999999996,1418,0.735,337.186,49.107,0.157,wt,9,_none_
123,855.1469999999998,541.9069999999998,170.049,1463,0.737,333.144,51.271,0.166,wt,9,_none_
124,855.029,541.862,144.118,1463,0.748,367.47,49.602,0.136,wt,9,_none_
125,855.525,543.487,156.541,1406,0.7140000000000001,388.399,48.81,0.117,wt,9,_none_
126,855.203,543.734,162.525,1384,0.748,333.286,48.469,0.157,wt,9,_none_
127,854.625,543.7719999999998,139.6,1686,0.72,365.085,52.304,0.159,wt,9,_none_
128,855.0089999999999,543.2719999999998,159.944,1710,0.7090000000000001,460.968,53.922,0.101,wt,9,_none_
129,855.415,545.576,155.344,1713,0.737,352.014,55.048,0.174,wt,9,_none_
130,855.6089999999998,545.636,163.217,1766,0.7190000000000001,458.524,55.14100000000001,0.106,wt,9,_none_
131,855.5830000000002,545.376,167.074,1402,0.6920000000000001,412.926,49.99800000000001,0.103,wt,9,_none_
132,855.377,545.543,158.55200000000005,1416,0.7040000000000001,380.056,50.709,0.123,wt,9,_none_
133,855.949,542.974,147.144,1364,0.7140000000000001,345.772,49.169,0.14300000000000002,wt,9,_none_
134,855.721,542.774,155.41,1388,0.66,422.825,50.25899999999999,0.098,wt,9,_none_
135,856.1189999999998,542.648,153.034,1658,0.733,314.801,54.425,0.21,wt,9,_none_
136,855.743,543.1990000000002,157.714,1567,0.7120000000000001,444.24,52.886,0.1,wt,9,_none_
137,856.0089999999999,543.63,171.511,1634,0.71,478.524,55.235,0.09,wt,9,_none_
138,856.278,543.7130000000002,140.528,1656,0.723,384.884,56.291,0.14,wt,9,_none_
139,856.148,543.3240000000002,149.349,1595,0.711,441.9380000000001,53.053,0.103,wt,9,_none_
140,856.23,544.6759999999998,162.096,1617,0.718,390.985,55.469,0.133,wt,9,_none_
141,855.627,543.62,167.005,1644,0.693,405.754,56.002,0.125,wt,9,_none_
142,854.8919999999998,541.993,155.095,1550,0.708,415.311,53.572,0.113,wt,9,_none_
143,855.1080000000002,544.033,159.341,1528,0.65,472.968,52.493,0.086,wt,9,_none_
144,854.855,541.894,161.259,1463,0.715,363.8130000000001,52.64100000000001,0.139,wt,9,_none_
145,855.696,540.0880000000002,140.44,1420,0.691,431.11,51.036,0.096,wt,9,_none_
146,854.814,540.187,162.759,1477,0.703,393.328,53.54,0.12,wt,9,_none_
147,855.586,542.722,161.03,1539,0.6709999999999999,446.482,56.226000000000006,0.097,wt,9,_none_
148,856.232,542.479,129.685,1502,0.711,409.47,53.11,0.113,wt,9,_none_
149,855.922,542.168,165.343,1497,0.653,440.139,54.777,0.097,wt,9,_none_
150,854.79,542.132,141.483,1392,0.68,415.512,52.014,0.101,wt,9,_none_
151,855.158,543.625,148.276,1446,0.6709999999999999,436.725,52.968,0.095,wt,9,_none_
152,856.5889999999998,542.629,170.69,1435,0.698,396.926,52.595,0.114,wt,9,_none_
153,856.831,542.558,138.289,1408,0.687,362.742,52.995,0.134,wt,9,_none_
154,856.437,542.185,160.096,1357,0.6920000000000001,392.441,51.972,0.111,wt,9,_none_
155,856.555,540.9540000000002,143.842,1345,0.708,358.5,54.053,0.132,wt,9,_none_
156,855.385,542.071,144.118,1324,0.7020000000000001,323.286,49.995,0.159,wt,9,_none_
157,856.0039999999998,543.752,137.726,1383,0.705,358.985,52.428,0.135,wt,9,_none_
158,856.898,542.312,133.727,1391,0.725,359.914,54.955,0.135,wt,9,_none_
159,857.36,541.3330000000002,129.428,1350,0.701,350.115,49.925,0.138,wt,9,_none_
160,856.565,541.71,133.15200000000002,1395,0.642,409.512,54.06399999999999,0.105,wt,9,_none_
161,857.188,541.568,122.905,1322,0.682,374.742,51.505,0.118,wt,9,_none_
162,857.091,540.835,147.6,1336,0.723,352.357,51.041,0.135,wt,9,_none_
163,856.865,544.839,154.259,1338,0.6659999999999999,393.227,53.93899999999999,0.109,wt,9,_none_
164,855.938,544.235,152.281,1291,0.636,393.269,56.19600000000001,0.105,wt,9,_none_
165,860.365,551.155,12.907,983,0.7070000000000001,294.86,38.255,0.142,wt,9,_none_
166,856.304,544.3480000000002,145.244,1319,0.66,405.512,50.399,0.101,wt,9,_none_
167,856.61,542.118,157.671,1310,0.679,354.742,52.08,0.131,wt,9,_none_
168,856.8960000000002,542.4159999999998,128.95600000000002,1260,0.682,322.215,51.957,0.153,wt,9,_none_
169,856.813,541.835,134.293,1223,0.718,327.872,50.776,0.14300000000000002,wt,9,_none_
170,856.827,540.702,128.66,1167,0.68,323.73,49.26300000000001,0.14,wt,9,_none_
171,856.087,543.095,165.96400000000003,1211,0.6809999999999999,425.512,49.695,0.084,wt,9,_none_
172,856.613,542.3430000000002,121.675,1167,0.7140000000000001,306.316,49.159,0.156,wt,9,_none_
173,857.538,543.0,122.005,1144,0.6970000000000001,321.872,49.551,0.139,wt,9,_none_
174,856.669,541.3480000000002,140.44,1187,0.654,372.156,50.769,0.108,wt,9,_none_
175,856.0930000000002,542.0740000000002,132.207,1109,0.6759999999999999,365.571,48.395,0.104,wt,9,_none_
176,855.972,542.033,141.499,1124,0.669,318.416,49.106,0.139,wt,9,_none_
177,856.6569999999998,543.624,156.93,1158,0.6629999999999999,344.843,49.528,0.122,wt,9,_none_
178,855.9889999999998,542.524,156.14,1136,0.6659999999999999,315.144,49.335,0.14400000000000002,wt,9,_none_
179,859.23,548.922,12.804,880,0.7290000000000001,234.43400000000003,35.705,0.201,wt,9,_none_
180,856.393,542.682,139.289,1086,0.6659999999999999,348.843,47.969,0.112,wt,9,_none_
181,856.0089999999999,542.311,162.82399999999996,1122,0.6659999999999999,351.085,48.832,0.114,wt,9,_none_
1,896.934,618.854,73.85600000000002,760,0.7240000000000001,234.333,33.81,0.174,wt,12,normal;
2,897.306,619.687,81.67399999999998,727,0.745,199.22,34.907,0.23,wt,12,normal;
3,899.8439999999998,620.393,78.959,735,0.754,211.806,36.207,0.206,wt,12,normal;
4,897.155,618.523,98.531,776,0.746,219.12,33.797,0.203,wt,12,normal;
5,894.666,617.846,62.879,853,0.6759999999999999,264.718,36.56800000000001,0.153,wt,12,normal;
6,898.2689999999999,616.273,62.819,849,0.732,260.132,34.872,0.158,wt,12,normal;
7,898.086,615.507,68.199,891,0.738,284.86,36.749,0.138,wt,12,normal;
8,899.437,614.575,102.2,761,0.792,203.463,32.954,0.231,wt,12,normal;
9,896.913,614.406,70.71,869,0.778,226.676,36.256,0.213,wt,12,normal;
10,900.7189999999998,612.761,120.256,869,0.7609999999999999,251.889,34.636,0.172,wt,12,normal;
11,899.189,612.1419999999998,80.75399999999998,960,0.7509999999999999,259.203,38.788,0.18,wt,12,normal;
12,899.3380000000002,612.0509999999998,116.03,1047,0.743,294.617,38.556,0.152,wt,12,normal;
13,903.147,610.586,65.13600000000001,1069,0.782,243.161,38.208,0.227,wt,12,normal;
14,900.069,610.378,73.74,1153,0.76,284.617,40.627,0.179,wt,12,normal;
15,901.599,608.585,91.169,1191,0.7559999999999999,290.517,40.531,0.177,wt,12,normal;
16,901.748,608.687,84.40100000000002,1276,0.765,294.1740000000001,43.71,0.185,wt,12,normal;
17,901.274,609.183,69.444,1277,0.78,281.345,42.82100000000001,0.203,wt,12,normal;
18,900.993,606.967,80.362,1331,0.764,321.872,45.674,0.161,wt,12,normal;
19,900.3989999999999,608.02,96.459,1352,0.774,308.902,45.724,0.17800000000000002,wt,12,normal;
20,898.7339999999998,607.638,44.256,1372,0.76,324.659,47.573,0.16399999999999998,wt,12,normal;
