frame,y,x,minor,area,convexity,perimeter,major,circularity,frame,particle,label
32,564.561,508.046,31.125999999999998,2522,0.7759999999999999,489.98,103.165,0.132,32,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
33,554.632,502.744,37.96,2447,0.828,396.541,82.07600000000001,0.196,33,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
34,503.209,480.505,37.394,3313,0.737,647.159,112.806,0.099,34,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
35,504.82199999999995,485.231,33.477,2210,0.778,403.16900000000004,84.055,0.171,35,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
36,561.975,503.727,29.695999999999998,2492,0.7559999999999999,463.009,106.84700000000001,0.146,36,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
37,590.305,503.436,33.853,2916,0.6990000000000001,535.092,109.67399999999999,0.128,37,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
38,563.307,504.50699999999995,32.056,2265,0.7909999999999999,413.955,89.964,0.166,38,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
39,535.535,496.381,37.347,2271,0.838,375.085,77.423,0.203,39,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
40,523.26,492.718,31.038,2339,0.809,395.955,95.95100000000001,0.187,40,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
41,551.81,497.56199999999995,38.205,1853,0.847,320.659,61.753,0.226,41,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
42,582.14,498.267,35.739000000000004,2653,0.71,517.637,94.515,0.124,42,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
43,580.536,494.60400000000004,34.341,2630,0.745,483.73699999999997,97.51100000000001,0.141,43,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
44,556.215,496.966,37.033,1840,0.8490000000000001,262.718,63.262,0.335,44,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
45,511.79,480.98199999999997,29.316999999999997,2592,0.6829999999999999,553.335,112.572,0.106,45,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
46,496.87800000000004,468.25199999999995,34.402,2905,0.722,530.85,107.515,0.13,46,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
47,514.087,487.73,38.082,2525,0.826,406.441,84.42200000000001,0.192,47,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
48,552.606,502.25699999999995,30.076999999999998,2236,0.792,436.48199999999997,94.65700000000001,0.147,48,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
49,558.9590000000001,502.858,33.611,2475,0.802,451.55300000000005,93.758,0.153,49,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
50,532.331,492.471,36.633,2083,0.818,356.94300000000004,72.399,0.205,50,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
51,541.8430000000001,493.23,38.461,1995,0.8340000000000001,335.529,66.044,0.223,51,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
52,578.071,502.417,29.307,2508,0.75,477.495,108.96,0.138,52,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
53,566.279,501.4,33.741,2498,0.7859999999999999,451.897,94.264,0.154,53,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
54,540.47,497.25300000000004,36.216,1807,0.823,287.103,63.528,0.275,54,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
55,527.2819999999999,492.485,33.034,2308,0.773,501.29400000000004,88.95700000000001,0.115,55,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
56,524.557,486.786,33.993,2732,0.759,507.394,102.33,0.133,56,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
57,514.668,476.99300000000005,29.974,2626,0.748,513.294,111.54700000000001,0.125,57,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
58,521.903,480.43,32.662,2237,0.7979999999999999,385.12699999999995,87.205,0.19,58,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
59,553.556,498.555,29.643,2224,0.752,474.181,95.52799999999999,0.124,59,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
60,574.802,500.733,31.756,2761,0.727,636.732,110.70200000000001,0.086,60,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
61,570.504,501.342,32.43,2676,0.735,516.7080000000001,105.064,0.126,61,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
62,557.9680000000001,501.926,31.524,1828,0.795,364.74199999999996,73.832,0.17300000000000001,62,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
63,517.008,488.87300000000005,29.408,2524,0.7759999999999999,521.193,109.277,0.11699999999999999,63,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
64,516.605,487.704,31.463,2503,0.7829999999999999,499.151,101.289,0.126,64,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
65,544.936,495.084,37.525999999999996,1631,0.8290000000000001,300.659,55.339,0.22699999999999998,65,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
66,576.469,499.82099999999997,31.002,2518,0.733,545.092,103.412,0.106,66,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
67,553.93,497.26300000000003,38.205,2039,0.7909999999999999,387.855,67.953,0.17,67,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
68,530.665,488.41900000000004,31.381999999999998,2429,0.745,536.164,98.551,0.106,68,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
69,505.86400000000003,476.30400000000003,29.016,2407,0.728,535.193,105.619,0.106,69,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
70,505.588,477.596,31.223000000000003,2359,0.747,501.051,96.199,0.11800000000000001,70,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
71,527.615,490.23900000000003,36.701,1891,0.816,365.81300000000005,65.60300000000001,0.17800000000000002,71,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
72,543.323,494.616,39.717,2167,0.7829999999999999,456.624,69.469,0.131,72,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
73,557.485,497.765,31.761,2207,0.731,518.85,88.475,0.10300000000000001,73,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
74,569.839,496.871,34.036,2814,0.7340000000000001,559.477,105.26700000000001,0.113,74,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
75,563.835,497.23400000000004,33.472,2402,0.773,477.352,91.369,0.132,75,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
76,551.212,495.796,34.409,1891,0.809,325.245,69.973,0.225,76,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
77,550.9169999999999,494.897,37.806999999999995,2219,0.774,456.181,74.73100000000001,0.134,77,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
78,572.971,490.338,29.662,2389,0.7040000000000001,575.862,102.54700000000001,0.091,78,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
79,578.144,490.148,29.74,2371,0.733,526.507,101.509,0.107,79,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
80,568.135,491.556,36.692,2217,0.787,437.06800000000004,76.931,0.146,80,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
81,551.471,492.077,38.209,1753,0.816,330.35699999999997,58.416000000000004,0.20199999999999999,81,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
82,540.889,490.894,34.471,2251,0.794,456.281,83.14299999999999,0.136,82,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
83,542.865,491.401,37.783,2135,0.804,403.713,71.946,0.165,83,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
84,545.545,492.06699999999995,38.426,2134,0.787,410.29900000000004,70.709,0.159,84,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
85,538.195,490.236,34.936,2226,0.747,488.08,81.127,0.11699999999999999,85,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
86,528.439,488.259,31.584,2193,0.769,459.009,88.406,0.131,86,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
87,506.716,479.686,30.099,2433,0.7140000000000001,533.092,102.919,0.10800000000000001,87,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
88,503.75,479.63199999999995,27.986,1975,0.7609999999999999,451.93800000000005,89.853,0.122,88,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
89,515.77,486.06300000000005,32.656,1800,0.8009999999999999,331.63,70.181,0.20600000000000002,89,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
90,526.396,489.85400000000004,28.072,1289,0.789,285.103,58.464,0.19899999999999998,90,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
91,529.808,491.184,29.2,1583,0.7809999999999999,370.74199999999996,69.024,0.145,91,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
92,528.9590000000001,489.9,31.348000000000003,1579,0.833,293.487,64.132,0.23,92,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
93,527.258,489.014,34.803000000000004,1799,0.8,359.57099999999997,65.814,0.175,93,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
94,527.368,485.29400000000004,35.541,1807,0.823,346.70099999999996,64.735,0.18899999999999997,94,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
95,525.064,481.491,35.388000000000005,1751,0.7879999999999999,330.458,62.998999999999995,0.201,95,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
96,522.567,480.278,36.114000000000004,2131,0.7759999999999999,428.48199999999997,75.131,0.146,96,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
97,525.307,481.86400000000003,38.536,2177,0.7709999999999999,418.825,71.929,0.156,97,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
98,527.881,482.13699999999994,34.186,1803,0.795,321.487,67.15100000000001,0.21899999999999997,98,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
99,528.5269999999999,482.185,39.37,2212,0.778,434.48199999999997,71.53699999999999,0.147,99,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
100,529.5509999999999,483.001,34.97,1879,0.785,393.37,68.41199999999999,0.153,100,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
101,528.259,482.916,34.33,1845,0.8170000000000001,348.25699999999995,68.428,0.191,101,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
102,529.759,483.969,36.746,1876,0.8170000000000001,371.32800000000003,65.002,0.171,102,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
103,533.996,483.616,38.316,1822,0.8109999999999999,345.42800000000005,60.54600000000001,0.192,103,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
104,533.635,483.467,37.046,1732,0.82,336.458,59.527,0.192,104,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
105,533.955,483.10900000000004,39.728,1822,0.825,333.186,58.393,0.20600000000000002,105,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
106,533.024,481.76599999999996,37.597,1781,0.816,320.073,60.31399999999999,0.218,106,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
107,533.076,481.39,37.213,1761,0.7809999999999999,349.42800000000005,60.253,0.18100000000000002,107,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
108,533.525,481.44699999999995,37.514,1714,0.779,390.68300000000005,58.174,0.141,108,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
109,533.509,482.68199999999996,38.155,1685,0.7909999999999999,346.35699999999997,56.229,0.177,109,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
110,536.841,483.70300000000003,37.21,1666,0.807,351.42800000000005,57.006,0.17,110,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
111,537.256,482.05199999999996,33.669000000000004,1387,0.792,308.659,52.451,0.183,111,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
112,538.817,481.37699999999995,35.858000000000004,1572,0.7959999999999999,335.63,55.818999999999996,0.175,112,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
113,539.082,480.32599999999996,35.234,1594,0.79,317.286,57.602,0.19899999999999998,113,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
114,538.05,481.186,34.935,1607,0.8140000000000001,300.517,58.568999999999996,0.22399999999999998,114,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
115,537.859,481.394,33.986999999999995,1615,0.8,345.085,60.501999999999995,0.17,115,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
116,537.591,482.06,33.937,1575,0.805,293.931,59.09,0.22899999999999998,116,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
117,539.073,481.625,30.741,1303,0.77,283.002,53.968,0.204,117,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
118,539.839,482.217,33.764,1532,0.795,335.186,57.771,0.171,118,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
119,537.371,482.031,33.586999999999996,1504,0.782,320.801,57.015,0.184,119,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
120,536.994,480.36400000000003,33.973,1465,0.7829999999999999,345.286,54.906000000000006,0.154,120,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
121,536.26,481.17900000000003,35.871,1545,0.7909999999999999,328.115,54.839,0.18,121,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
122,534.3240000000001,480.61699999999996,35.329,1442,0.8140000000000001,280.617,51.968,0.23,122,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
123,533.2330000000001,479.019,29.575,1040,0.768,245.505,44.773,0.217,123,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
124,535.253,480.20599999999996,27.873,983,0.785,231.64700000000002,44.903999999999996,0.23,124,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
126,538.466,481.912,33.285,1395,0.784,314.316,53.361999999999995,0.177,126,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
127,538.974,481.908,37.295,1573,0.782,347.085,53.702,0.16399999999999998,127,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
128,539.624,481.17199999999997,32.156,1210,0.7909999999999999,267.889,47.91,0.212,128,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
129,536.627,480.551,35.211999999999996,1318,0.7909999999999999,281.688,47.658,0.209,129,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
130,534.573,481.714,36.71,1403,0.7979999999999999,280.032,48.661,0.225,130,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
131,534.953,481.12,34.258,1283,0.802,271.203,47.684,0.21899999999999997,131,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
132,535.117,481.466,28.340999999999998,832,0.75,241.99,37.378,0.179,132,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
133,534.205,481.55400000000003,27.480999999999998,760,0.758,196.635,35.211999999999996,0.247,133,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
134,535.518,481.186,27.97,786,0.726,265.889,35.78,0.14,134,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
135,534.507,480.76099999999997,28.445,811,0.755,218.77700000000002,36.302,0.213,135,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
136,534.737,480.505,29.026,849,0.789,204.392,37.241,0.255,136,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
137,535.55,479.72900000000004,32.439,1046,0.77,250.333,41.055,0.21,137,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
138,536.198,479.842,34.863,1221,0.7759999999999999,284.17400000000004,44.592,0.19,138,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
139,536.212,480.23699999999997,34.918,1238,0.769,313.487,45.143,0.158,139,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
140,537.43,480.17199999999997,26.336,787,0.763,215.22,38.048,0.214,140,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
141,537.668,480.466,31.487,1137,0.794,265.889,45.977,0.20199999999999999,141,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
142,536.906,480.533,32.452,1172,0.7709999999999999,287.58799999999997,45.982,0.17800000000000002,142,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
143,536.744,480.097,32.21,1128,0.7609999999999999,291.345,44.59,0.16699999999999998,143,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
144,538.804,480.908,35.043,1361,0.7709999999999999,299.83099999999996,49.45,0.19,144,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
145,538.061,480.87800000000004,32.976,1140,0.7559999999999999,291.245,44.016999999999996,0.16899999999999998,145,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
146,537.369,480.405,29.746,928,0.742,255.546,39.722,0.179,146,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
147,535.679,480.32300000000004,29.322,920,0.754,206.291,39.949,0.272,147,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
148,536.621,481.11400000000003,32.321,1103,0.7709999999999999,261.44599999999997,43.452,0.203,148,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
149,538.634,481.781,31.088,1016,0.753,267.789,41.611000000000004,0.17800000000000002,149,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
150,538.249,481.267,27.526,828,0.7,250.576,38.3,0.166,150,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
151,537.991,479.776,29.881,974,0.74,252.233,41.501999999999995,0.192,151,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
152,538.273,479.635,30.962,998,0.74,283.345,41.04,0.156,152,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
153,538.089,479.911,32.741,1055,0.738,283.44599999999997,41.027,0.165,153,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
154,537.008,480.42900000000003,28.767,847,0.742,253.64700000000002,37.488,0.165,154,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
155,536.9490000000001,481.222,29.649,969,0.746,256.132,41.611999999999995,0.18600000000000003,155,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
156,537.947,482.975,33.168,1176,0.716,304.659,45.144,0.159,156,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
157,536.53,481.852,25.398000000000003,698,0.7240000000000001,237.605,34.991,0.155,157,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
158,538.023,482.691,34.349000000000004,1139,0.7190000000000001,322.215,42.22,0.138,158,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
159,536.9730000000001,481.423,29.849,901,0.7509999999999999,235.84799999999998,38.433,0.204,159,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
160,536.12,480.4,34.371,1133,0.738,259.889,41.971000000000004,0.21100000000000002,160,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
161,534.172,479.63300000000004,30.916999999999998,924,0.726,300.416,38.052,0.129,161,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
162,533.413,479.661,30.209,883,0.7120000000000001,287.345,37.217,0.134,162,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
163,533.107,480.60900000000004,33.263000000000005,1081,0.731,300.659,41.379,0.15,163,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_7_R3D_PRJ,AFA851
