time,y,x,mass,size,ecc,signal,raw_mass,ep,category,particle
15,794.837,815.0419999999999,154.134,808,0.8420000000000001,177.52200000000002,33.41,0.322,wt,22
15,799.971,964.6210000000001,123.311,936,0.821,213.605,37.342,0.258,wt,8
15,986.298,876.959,49.538000000000004,942,0.743,248.233,35.427,0.192,wt,17
15,999.818,422.555,124.509,1437,0.804,294.759,50.193999999999996,0.20800000000000002,wt,18
15,901.5989999999999,608.585,91.169,1191,0.7559999999999999,290.517,40.531,0.177,wt,12
15,979.367,502.865,165.96400000000003,1712,0.758,379.47,50.966,0.149,wt,16
15,694.716,759.529,96.71,1256,0.8,271.889,41.103,0.214,wt,20
15,834.707,573.7,167.735,1321,0.6559999999999999,462.039,62.111000000000004,0.078,wt,9
15,674.654,332.574,173.047,866,0.8170000000000001,182.25,37.282,0.32799999999999996,wt,25
15,324.086,584.09,98.13,683,0.83,166.007,31.497,0.311,wt,29
15,680.659,206.986,155.821,1507,0.8059999999999999,280.86,46.788000000000004,0.24,wt,21
15,77.317,509.10699999999997,162.82399999999998,1475,0.812,272.718,53.916000000000004,0.249,wt,24
15,323.434,896.905,101.041,896,0.826,185.321,36.523,0.32799999999999996,wt,28
15,388.401,397.25699999999995,91.397,881,0.8220000000000001,196.97799999999998,36.134,0.285,wt,32
15,397.776,715.025,133.15200000000002,1048,0.809,238.919,37.779,0.231,wt,33
15,18.077,592.349,123.275,749,0.82,184.49200000000002,32.760999999999996,0.27699999999999997,wt,0
15,583.799,207.055,135.939,1011,0.8109999999999999,230.333,38.208,0.239,wt,37
16,709.186,513.474,21.801,507,0.7859999999999999,140.55100000000002,26.999000000000002,0.32299999999999995,wt,1
16,730.841,604.784,79.461,1099,0.8140000000000001,235.706,38.829,0.249,wt,3
16,732.007,282.192,53.393,1042,0.805,246.81799999999998,37.241,0.215,wt,2
16,790.7360000000001,503.949,168.857,2135,0.7509999999999999,477.93800000000005,56.053999999999995,0.11699999999999999,wt,5
16,796.097,814.539,99.462,801,0.8370000000000001,176.35,33.72,0.324,wt,22
16,798.44,961.707,102.68,899,0.775,222.676,35.827,0.228,wt,8
16,693.7860000000001,759.105,138.27,1263,0.772,303.002,41.263999999999996,0.17300000000000001,wt,20
16,978.8969999999999,500.844,169.43900000000002,1789,0.775,381.671,51.794,0.154,wt,16
16,987.954,874.064,8.326,967,0.815,212.53400000000002,35.573,0.26899999999999996,wt,17
16,1002.85,424.12800000000004,126.87,1367,0.77,313.58799999999997,45.083999999999996,0.175,wt,18
16,834.903,568.418,164.604,1242,0.626,415.99699999999996,59.82899999999999,0.09,wt,9
16,901.748,608.687,84.40100000000001,1276,0.765,294.17400000000004,43.71,0.185,wt,12
16,778.655,689.0989999999999,115.01700000000001,1248,0.7829999999999999,314.902,42.553999999999995,0.158,wt,6
16,680.6489999999999,202.856,156.80100000000002,1509,0.812,288.274,47.532,0.228,wt,21
16,17.957,590.29,60.068000000000005,771,0.8059999999999999,193.321,32.013000000000005,0.259,wt,0
16,82.116,511.341,140.412,1579,0.805,301.002,61.855,0.21899999999999997,wt,24
16,322.392,897.19,129.094,899,0.828,193.80599999999998,36.379,0.301,wt,28
16,326.769,583.319,123.275,711,0.813,179.865,33.005,0.276,wt,29
16,386.05699999999996,396.56,104.676,882,0.7829999999999999,221.12,35.768,0.22699999999999998,wt,32
16,676.118,333.54400000000004,172.235,952,0.778,227.019,38.859,0.23199999999999998,wt,25
16,396.50699999999995,715.17,153.435,1008,0.8109999999999999,215.605,36.942,0.272,wt,33
16,584.273,205.30700000000002,152.85,1000,0.789,227.362,37.31,0.243,wt,37
17,710.966,513.686,35.754,554,0.853,120.167,27.365,0.48200000000000004,wt,1
17,794.8530000000001,815.448,80.789,810,0.862,159.037,32.863,0.402,wt,22
17,731.809,282.798,144.162,1048,0.779,238.919,37.336999999999996,0.231,wt,2
17,728.393,604.7330000000001,124.77799999999999,1075,0.802,254.718,38.441,0.20800000000000002,wt,3
17,781.441,690.159,112.249,1251,0.792,295.345,41.231,0.18,wt,6
17,791.385,503.394,137.545,2069,0.7759999999999999,408.784,54.989,0.156,wt,5
17,800.2539999999999,961.27,95.315,906,0.742,215.12,36.92,0.24600000000000002,wt,8
17,901.2739999999999,609.183,69.444,1277,0.78,281.345,42.821000000000005,0.203,wt,12
17,978.8530000000001,500.11,165.5,1724,0.7979999999999999,353.529,51.373999999999995,0.17300000000000001,wt,16
17,989.46,874.1389999999999,155.32299999999998,958,0.821,210.049,36.131,0.273,wt,17
17,1005.715,424.11699999999996,130.486,1301,0.8,279.848,43.941,0.209,wt,18
17,838.005,570.341,166.149,1362,0.63,517.294,59.299,0.064,wt,9
17,693.383,759.322,93.50399999999999,1278,0.7909999999999999,249.262,42.088,0.258,wt,20
17,674.732,331.971,166.293,902,0.7909999999999999,214.877,36.66,0.245,wt,25
17,679.4910000000001,198.52700000000002,156.31799999999998,1504,0.7829999999999999,297.002,49.192,0.214,wt,21
17,19.285,589.7819999999999,132.797,759,0.7859999999999999,182.49200000000002,32.306,0.28600000000000003,wt,0
17,78.243,507.839,137.60299999999998,1546,0.807,301.345,55.711999999999996,0.214,wt,24
17,322.678,896.188,58.782,872,0.8270000000000001,185.907,34.139,0.317,wt,28
17,327.004,582.757,72.072,709,0.8140000000000001,158.936,31.638,0.353,wt,29
17,382.99300000000005,396.904,66.44800000000001,891,0.821,195.563,37.077,0.293,wt,32
17,396.649,713.405,135.909,1045,0.758,278.132,37.592,0.17,wt,33
17,583.658,205.05,159.444,975,0.797,231.84799999999998,36.055,0.228,wt,37
18,802.216,960.7669999999999,115.40799999999999,922,0.764,254.132,37.412,0.179,wt,8
18,729.562,601.6669999999999,137.643,1105,0.7829999999999999,266.375,38.203,0.196,wt,3
18,733.1089999999999,283.558,146.31,1055,0.8109999999999999,224.19099999999997,37.434,0.264,wt,2
18,783.2230000000001,694.2330000000001,159.305,1227,0.81,263.061,40.784,0.223,wt,6
18,791.818,500.736,175.533,2091,0.778,419.713,54.585,0.149,wt,5
18,795.43,814.27,28.61,810,0.797,215.706,32.693000000000005,0.21899999999999997,wt,22
18,839.487,568.0880000000001,159.814,1527,0.66,439.55300000000005,60.597,0.099,wt,9
18,1005.102,423.81699999999995,130.236,1323,0.8220000000000001,279.30400000000003,44.476000000000006,0.213,wt,18
18,900.993,606.967,80.362,1331,0.764,321.872,45.674,0.161,wt,12
18,981.278,500.577,12.225,1756,0.742,426.68300000000005,50.799,0.121,wt,16
18,989.93,873.177,49.843999999999994,938,0.797,220.676,36.62,0.242,wt,17
18,710.592,513.706,123.179,520,0.8290000000000001,137.82299999999998,25.953000000000003,0.344,wt,1
18,697.447,759.403,81.87,1302,0.7759999999999999,340.014,42.754,0.142,wt,20
18,682.424,204.505,143.746,1521,0.799,340.94300000000004,48.547,0.16399999999999998,wt,21
18,673.572,331.97900000000004,39.986999999999995,926,0.825,196.149,35.67,0.302,wt,25
18,18.902,588.479,135.0,772,0.794,200.049,33.342,0.242,wt,0
18,67.597,499.227,125.94200000000001,1274,0.833,237.84799999999998,44.343999999999994,0.28300000000000003,wt,24
18,322.013,895.453,77.32,909,0.805,205.94799999999998,35.239000000000004,0.26899999999999996,wt,28
18,326.935,583.886,114.444,669,0.7929999999999999,162.35,31.708000000000002,0.319,wt,29
18,384.63599999999997,395.25699999999995,111.038,888,0.8009999999999999,239.40400000000002,36.352,0.195,wt,32
18,395.60699999999997,712.51,39.289,1011,0.799,238.77700000000002,36.242,0.223,wt,33
18,583.352,204.09900000000002,155.77200000000002,1021,0.789,234.09,37.728,0.23399999999999999,wt,37
19,795.818,815.559,77.471,796,0.833,179.421,33.080999999999996,0.311,wt,22
19,792.11,501.9,162.429,2049,0.772,423.16900000000004,53.876000000000005,0.14400000000000002,wt,5
19,783.883,692.3589999999999,141.52,1211,0.784,276.032,40.979,0.2,wt,6
19,711.12,517.186,99.162,529,0.787,158.35,27.180999999999997,0.265,wt,1
19,732.189,283.031,71.175,1076,0.777,245.99,38.069,0.223,wt,2
19,727.808,600.312,117.15,1138,0.835,210.25,38.779,0.324,wt,3
19,802.148,960.798,116.565,893,0.7659999999999999,217.262,36.368,0.23800000000000002,wt,8
19,841.8939999999999,569.549,164.745,1491,0.682,404.926,56.343999999999994,0.114,wt,9
19,900.3989999999999,608.02,96.459,1352,0.774,308.902,45.724,0.17800000000000002,wt,12
19,978.83,495.529,147.319,1786,0.747,393.855,52.486000000000004,0.145,wt,16
19,988.459,872.768,27.646,978,0.711,295.931,35.846,0.14,wt,17
19,696.5889999999999,758.73,94.97,1221,0.8079999999999999,271.789,40.287,0.20800000000000002,wt,20
19,678.4680000000001,197.62400000000002,164.93200000000002,1462,0.8059999999999999,301.58799999999997,46.869,0.20199999999999999,wt,21
19,1005.4760000000001,422.95099999999996,129.369,1298,0.818,261.747,43.699,0.23800000000000002,wt,18
19,19.488,587.651,159.274,775,0.76,223.706,32.372,0.195,wt,0
19,63.117,494.094,170.75400000000002,894,0.794,210.635,36.943000000000005,0.253,wt,24
19,323.193,894.425,161.565,912,0.835,194.97799999999998,36.204,0.301,wt,28
19,327.3,583.899,129.401,669,0.785,171.52200000000002,32.786,0.28600000000000003,wt,29
19,382.834,393.64,96.789,860,0.7909999999999999,210.77700000000002,36.783,0.243,wt,32
19,675.2389999999999,331.42400000000004,12.095,919,0.758,248.919,36.913000000000004,0.18600000000000003,wt,25
19,584.297,203.423,149.47,1013,0.753,249.64700000000002,37.369,0.204,wt,37
19,396.73199999999997,712.034,138.814,1018,0.812,207.80599999999998,37.13,0.29600000000000004,wt,33
20,794.2360000000001,816.6210000000001,68.199,769,0.8079999999999999,188.735,32.979,0.271,wt,22
20,785.204,692.799,159.305,1181,0.7929999999999999,256.818,41.165,0.225,wt,6
20,789.9989999999999,505.82800000000003,167.47099999999998,2023,0.764,459.352,54.042,0.12,wt,5
20,731.852,281.749,146.31,1085,0.764,261.889,37.889,0.19899999999999998,wt,2
20,728.2439999999999,601.638,49.268,1084,0.818,215.362,38.786,0.294,wt,3
20,800.971,959.048,98.32600000000001,890,0.809,193.80599999999998,36.32,0.298,wt,8
20,842.063,567.607,148.173,1548,0.677,412.583,57.773,0.114,wt,9
20,898.7339999999999,607.638,44.256,1372,0.76,324.659,47.573,0.16399999999999998,wt,12
20,980.717,496.469,164.899,1776,0.762,365.42800000000005,53.475,0.16699999999999998,wt,16
20,988.8380000000001,874.2589999999999,50.528,990,0.753,240.919,35.824,0.214,wt,17
20,709.122,512.5,35.754,518,0.7659999999999999,150.79399999999998,26.016,0.28600000000000003,wt,1
20,698.2339999999999,757.638,112.891,1246,0.8059999999999999,284.032,41.498999999999995,0.19399999999999998,wt,20
20,1006.643,424.26099999999997,142.431,1225,0.838,228.291,42.778999999999996,0.295,wt,18
20,681.9789999999999,201.55700000000002,162.582,1482,0.802,322.215,47.323,0.179,wt,21
20,18.823,589.107,130.764,750,0.7829999999999999,180.25,32.157,0.29,wt,0
20,73.759,505.495,129.428,1283,0.7929999999999999,278.517,50.06,0.20800000000000002,wt,24
20,321.857,892.2869999999999,115.94200000000001,903,0.83,199.463,36.693000000000005,0.285,wt,28
20,327.224,585.026,104.82600000000001,664,0.813,162.007,31.254,0.318,wt,29
20,383.167,393.764,65.898,845,0.7879999999999999,227.362,35.711999999999996,0.205,wt,32
20,395.26599999999996,712.46,33.311,949,0.77,243.889,35.329,0.2,wt,33
20,675.696,331.64,9.462,866,0.7879999999999999,214.392,38.121,0.237,wt,25
20,584.693,199.96099999999998,156.297,985,0.802,250.43400000000003,37.317,0.19699999999999998,wt,37
21,791.5039999999999,502.015,23.199,2014,0.7959999999999999,380.74199999999996,52.994,0.175,wt,5
21,784.462,691.0360000000001,145.305,1202,0.785,247.505,39.963,0.247,wt,6
21,710.0210000000001,513.621,30.379,539,0.763,166.593,26.798000000000002,0.244,wt,1
21,731.4010000000001,280.875,146.976,1076,0.7829999999999999,246.81799999999998,37.903,0.222,wt,2
21,728.1410000000001,599.529,118.811,1174,0.8140000000000001,261.262,39.964,0.21600000000000003,wt,3
21,795.298,814.205,147.171,792,0.823,173.52200000000002,32.872,0.331,wt,22
21,798.82,958.824,158.96200000000002,900,0.7759999999999999,221.605,34.400999999999996,0.23,wt,8
21,900.596,606.297,78.69,1418,0.79,275.546,47.667,0.235,wt,12
21,981.1089999999999,496.478,131.1,1791,0.773,378.541,52.00899999999999,0.157,wt,16
21,990.175,870.535,51.34,1027,0.7609999999999999,268.617,38.616,0.179,wt,17
21,697.2230000000001,757.2410000000001,110.695,1240,0.8,253.64700000000002,40.618,0.242,wt,20
21,844.1260000000001,567.774,151.928,1645,0.684,421.99699999999996,57.295,0.11599999999999999,wt,9
21,1006.538,422.86699999999996,130.972,1239,0.7979999999999999,297.44599999999997,42.611999999999995,0.17600000000000002,wt,18
21,676.597,330.725,33.69,951,0.8240000000000001,212.53400000000002,39.16,0.265,wt,25
21,681.1139999999999,200.49900000000002,142.92700000000002,1490,0.775,321.872,47.603,0.18100000000000002,wt,21
21,21.705,587.025,128.66,755,0.765,199.907,31.523000000000003,0.237,wt,0
21,79.27600000000001,510.57099999999997,140.412,1489,0.789,321.144,61.051,0.18100000000000002,wt,24
21,328.14099999999996,584.893,113.806,669,0.797,172.007,32.11,0.284,wt,29
21,385.274,392.82199999999995,92.726,885,0.789,210.635,35.87,0.251,wt,32
21,396.17699999999996,711.9,120.256,1013,0.816,231.747,36.519,0.237,wt,33
21,320.325,893.857,122.471,876,0.848,172.108,35.171,0.37200000000000005,wt,28
21,584.077,199.605,156.44799999999998,1003,0.799,239.019,36.843,0.221,wt,37
22,845.4760000000001,566.193,164.389,1649,0.685,411.754,57.472,0.122,wt,9
22,732.15,280.151,101.821,1043,0.779,247.40400000000002,36.507,0.214,wt,2
22,784.84,691.107,150.255,1170,0.7829999999999999,261.546,39.564,0.215,wt,6
22,791.554,499.36400000000003,152.19899999999998,1988,0.775,439.06800000000004,51.713,0.13,wt,5
22,795.102,814.924,110.376,774,0.848,166.108,33.12,0.353,wt,22
22,799.5419999999999,957.9760000000001,59.036,860,0.826,184.25,35.609,0.318,wt,8
22,728.3,599.547,148.815,1136,0.809,264.375,39.405,0.204,wt,3
22,900.1089999999999,607.241,59.216,1371,0.762,298.517,45.526,0.193,wt,12
22,981.847,497.249,166.65099999999998,1826,0.7879999999999999,382.19800000000004,53.588,0.157,wt,16
22,989.9780000000001,871.018,54.605,999,0.7709999999999999,245.747,36.659,0.20800000000000002,wt,17
22,1004.921,421.31800000000004,141.843,1313,0.7929999999999999,278.96,44.093999999999994,0.212,wt,18
22,709.586,512.8919999999999,100.62,546,0.787,162.35,28.034000000000002,0.26,wt,1
22,675.563,329.61400000000003,15.593,909,0.77,250.333,39.696,0.182,wt,25
22,83.75200000000001,511.746,136.273,1566,0.7959999999999999,350.156,60.102,0.161,wt,24
22,317.467,894.216,107.59200000000001,879,0.8,192.735,37.145,0.297,wt,28
22,329.639,585.047,124.59200000000001,653,0.852,138.309,31.541,0.429,wt,29
22,383.80300000000005,393.292,83.367,908,0.778,235.64700000000002,36.895,0.205,wt,32
22,395.82099999999997,710.9119999999999,121.43,978,0.816,211.362,35.981,0.275,wt,33
22,19.374000000000002,585.867,132.879,733,0.8009999999999999,182.593,32.74,0.276,wt,0
22,585.307,200.06400000000002,143.393,1011,0.774,249.16099999999997,37.704,0.205,wt,37
22,695.477,756.341,85.135,1222,0.7859999999999999,277.889,41.255,0.19899999999999998,wt,20
22,680.549,202.46200000000002,168.887,1560,0.799,332.215,50.473,0.17800000000000002,wt,21
23,799.433,957.697,117.181,883,0.7959999999999999,202.392,36.613,0.271,wt,8
23,794.6519999999999,815.916,160.145,807,0.8009999999999999,187.22,33.374,0.289,wt,22
23,785.808,692.064,127.117,1141,0.779,258.676,39.61,0.214,wt,6
23,726.8969999999999,600.543,38.66,1058,0.861,213.22,38.825,0.292,wt,3
23,845.7810000000001,566.2,162.838,1635,0.677,455.311,56.833,0.099,wt,9
23,791.785,498.32300000000004,17.241,2003,0.7809999999999999,395.855,53.015,0.161,wt,5
23,900.513,606.0459999999999,68.009,1432,0.7759999999999999,315.73,48.148999999999994,0.18100000000000002,wt,12
23,982.887,496.42199999999997,144.246,1740,0.79,384.056,51.97,0.14800000000000002,wt,16
23,990.77,868.425,65.056,1041,0.785,247.16099999999997,39.965,0.214,wt,17
23,1002.7739999999999,419.92699999999996,146.31,1371,0.7879999999999999,269.889,46.443000000000005,0.237,wt,18
23,732.1469999999999,279.432,153.435,1096,0.765,270.96,38.969,0.188,wt,2
23,712.196,515.285,159.864,550,0.828,137.966,28.405,0.363,wt,1
23,697.826,755.293,101.535,1258,0.81,259.061,42.518,0.23600000000000002,wt,20
23,328.63800000000003,582.711,108.97,650,0.855,129.58100000000002,30.915,0.486,wt,29
23,676.905,329.55400000000003,10.305,866,0.821,196.735,38.59,0.281,wt,25
23,18.618,585.6469999999999,57.528999999999996,728,0.778,206.877,31.119,0.214,wt,0
23,70.607,498.527,136.507,1182,0.804,251.06099999999998,45.784,0.23600000000000002,wt,24
23,320.267,894.355,72.031,847,0.813,177.078,33.24,0.33899999999999997,wt,28
23,383.477,392.671,106.14399999999999,873,0.828,183.078,35.828,0.327,wt,32
23,397.3,710.255,122.574,1030,0.833,212.97799999999998,38.34,0.285,wt,33
23,584.981,199.86599999999999,26.003,1029,0.7490000000000001,256.718,38.038000000000004,0.196,wt,37
23,679.02,198.66099999999997,157.218,1458,0.78,313.83099999999996,45.784,0.18600000000000003,wt,21
24,791.569,499.699,4.205,2337,0.738,536.021,57.483999999999995,0.102,wt,5
24,794.13,813.477,142.253,836,0.784,198.97799999999998,34.021,0.265,wt,22
24,786.6339999999999,694.345,29.745,1312,0.8140000000000001,277.931,43.272,0.213,wt,6
24,709.012,511.954,144.866,617,0.8059999999999999,150.208,28.929000000000002,0.344,wt,1
24,732.66,278.941,157.109,1139,0.77,258.132,38.446999999999996,0.215,wt,2
24,727.6439999999999,599.496,60.708999999999996,1207,0.8109999999999999,269.546,40.324,0.209,wt,3
24,800.413,957.9780000000001,122.661,1010,0.79,220.09,39.621,0.262,wt,8
24,845.242,567.994,161.333,2137,0.722,532.992,66.07,0.095,wt,9
24,1005.7919999999999,422.832,143.746,1382,0.792,293.44599999999997,46.085,0.20199999999999999,wt,18
24,898.924,605.633,85.236,1674,0.735,376.642,51.994,0.14800000000000002,wt,12
24,981.183,495.473,174.80599999999998,2026,0.746,439.654,55.626000000000005,0.132,wt,16
24,992.178,868.788,54.728,1161,0.747,265.203,43.256,0.207,wt,17
24,699.788,755.702,102.758,1373,0.775,305.002,45.085,0.185,wt,20
24,18.822,583.265,158.19899999999998,878,0.7440000000000001,234.333,33.951,0.201,wt,0
24,679.795,198.273,164.745,1632,0.799,304.416,49.055,0.221,wt,21
24,676.938,329.73199999999997,137.643,997,0.7759999999999999,237.16099999999997,39.059,0.223,wt,25
24,61.636,486.63300000000004,174.28900000000002,892,0.735,268.617,41.972,0.155,wt,24
24,321.764,892.688,140.013,936,0.836,212.049,35.292,0.262,wt,28
24,329.741,584.129,107.447,719,0.8340000000000001,159.279,33.264,0.35600000000000004,wt,29
24,385.348,391.769,152.85,966,0.755,269.203,37.135,0.168,wt,32
24,395.116,711.275,120.964,1106,0.787,263.061,39.09,0.201,wt,33
24,585.224,195.705,139.268,1143,0.8059999999999999,244.09,41.225,0.24100000000000002,wt,37
25,732.378,279.87,137.49,1194,0.746,271.546,40.965,0.203,wt,2
25,845.4989999999999,565.055,159.444,2085,0.684,533.436,69.166,0.092,wt,9
25,789.659,501.191,146.768,2268,0.762,512.122,55.983000000000004,0.109,wt,5
25,784.5169999999999,691.2689999999999,161.2,1270,0.769,323.973,42.808,0.152,wt,6
25,794.8539999999999,814.07,127.74700000000001,840,0.802,200.97799999999998,34.51,0.261,wt,22
25,799.02,956.952,114.228,968,0.778,247.40400000000002,37.07,0.19899999999999998,wt,8
25,900.335,606.055,93.814,1686,0.773,370.74199999999996,51.32,0.154,wt,12
25,980.784,495.98199999999997,131.1,1947,0.7659999999999999,424.583,54.416000000000004,0.136,wt,16
25,989.3960000000001,871.2710000000001,69.717,1140,0.772,257.647,41.791000000000004,0.21600000000000003,wt,17
25,1007.568,423.275,151.928,1230,0.82,246.77700000000002,43.885,0.254,wt,18
25,726.4169999999999,599.375,64.486,1237,0.755,306.316,39.96,0.166,wt,3
25,710.581,514.428,126.529,614,0.789,163.279,29.349,0.289,wt,1
25,675.325,330.061,168.44,983,0.805,224.09,38.865,0.24600000000000002,wt,25
25,18.125,585.849,131.055,863,0.794,217.019,35.516,0.23,wt,0
25,68.061,496.85,41.73,1263,0.8029999999999999,258.96,41.117,0.237,wt,24
25,321.585,892.94,175.815,901,0.813,189.66400000000002,36.567,0.315,wt,28
25,330.05300000000005,583.508,119.197,713,0.757,195.563,32.676,0.23399999999999999,wt,29
25,382.457,391.899,80.75399999999999,964,0.784,270.032,37.61,0.166,wt,32
